Напряжение[B], Время[c]
0.7449,2.5439
0.7454,2.5439
0.7459,2.5391
0.7464,2.5439
0.7470,2.5439
0.7475,2.5342
0.7480,2.5391
0.7485,2.5439
0.7491,2.5439
0.7496,2.5439
0.7501,2.5439
0.7506,2.5439
0.7512,2.5391
0.7517,2.5391
0.7522,2.5439
0.7527,2.5439
0.7533,2.5391
0.7538,2.5439
0.7543,2.5439
0.7548,2.5439
0.7554,2.5391
0.7559,2.5439
0.7564,2.5439
0.7569,2.5488
0.7575,2.5439
0.7580,2.5439
0.7585,2.5342
0.7590,2.5391
0.7596,2.5439
0.7601,2.5391
0.7606,2.5439
0.7611,2.5439
0.7617,2.5439
0.7622,2.5439
0.7627,2.5439
0.7632,2.5439
0.7638,2.5439
0.7643,2.5293
0.7648,2.5391
0.7653,2.5439
0.7659,2.5439
0.7664,2.5391
0.7669,2.5391
0.7674,2.5342
0.7680,2.5439
0.7685,2.5439
0.7690,2.5439
0.7695,2.5439
0.7701,2.5439
0.7706,2.5391
0.7711,2.5391
0.7716,2.5391
0.7722,2.5439
0.7727,2.5439
0.7732,2.5439
0.7738,2.5439
0.7743,2.5439
0.7748,2.5439
0.7753,2.5342
0.7759,2.5342
0.7764,2.5391
0.7769,2.5439
0.7774,2.5391
0.7780,2.5439
0.7785,2.5342
0.7790,2.5439
0.7795,2.5391
0.7800,2.5439
0.7806,2.5439
0.7811,2.5439
0.7816,2.5391
0.7821,2.5391
0.7827,2.5439
0.7832,2.5439
0.7837,2.5439
0.7842,2.5439
0.7848,2.5391
0.7853,2.5342
0.7858,2.5439
0.7863,2.5391
0.7869,2.5439
0.7874,2.5439
0.7879,2.5391
0.7884,2.5439
0.7890,2.5439
0.7895,2.5439
0.7900,2.5439
0.7905,2.5439
0.7911,2.5391
0.7916,2.5342
0.7921,2.5439
0.7926,2.5439
0.7932,2.5439
0.7937,2.5293
0.7942,2.5439
0.7947,2.5439
0.7953,2.5391
0.7958,2.5342
0.7963,2.5391
0.7968,2.5342
0.7973,2.5439
0.7979,2.5439
0.7984,2.5439
0.7989,2.5391
0.7994,2.5342
0.8000,2.5439
0.8005,2.5439
0.8010,2.5342
0.8015,2.5342
0.8021,2.5391
0.8026,2.5391
0.8031,2.5439
0.8036,2.5439
0.8042,2.5439
0.8047,2.5439
0.8052,2.5293
0.8057,2.5391
0.8063,2.5391
0.8068,2.5391
0.8073,2.5391
0.8078,2.5391
0.8084,2.5439
0.8089,2.5439
0.8094,2.5439
0.8099,2.5391
0.8105,2.5391
0.8110,2.5439
0.8115,2.5439
0.8120,2.5439
0.8126,2.5391
0.8131,2.5391
0.8136,2.5439
0.8141,2.5342
0.8147,2.5391
0.8152,2.5391
0.8157,2.5439
0.8162,2.5439
0.8168,2.5439
0.8173,2.5391
0.8178,2.5439
0.8183,2.5439
0.8189,2.5439
0.8194,2.5439
0.8199,2.5342
0.8204,2.5293
0.8209,2.5439
0.8215,2.5439
0.8220,2.5391
0.8225,2.5342
0.8230,2.5391
0.8236,2.5391
0.8241,2.5391
0.8246,2.5293
0.8251,2.5439
0.8257,2.5439
0.8262,2.5439
0.8267,2.5391
0.8272,2.5391
0.8278,2.5439
0.8283,2.5439
0.8288,2.5342
0.8294,2.5439
0.8299,2.5439
0.8304,2.5391
0.8309,2.5342
0.8314,2.5391
0.8320,2.5439
0.8325,2.5439
0.8330,2.5439
0.8335,2.5439
0.8341,2.5439
0.8346,2.5439
0.8351,2.5439
0.8356,2.5439
0.8362,2.5342
0.8367,2.5391
0.8372,2.5439
0.8377,2.5439
0.8383,2.5439
0.8388,2.5439
0.8393,2.5439
0.8398,2.5439
0.8404,2.5439
0.8409,2.5391
0.8414,2.5391
0.8419,2.5391
0.8425,2.5391
0.8430,2.5439
0.8435,2.5342
0.8440,2.5439
0.8446,2.5439
0.8451,2.5439
0.8456,2.5439
0.8461,2.5391
0.8467,2.5391
0.8472,2.5342
0.8477,2.5439
0.8482,2.5439
0.8487,2.5439
0.8493,2.5439
0.8498,2.5391
0.8503,2.5439
0.8508,2.5439
0.8514,2.5439
0.8519,2.5439
0.8524,2.5439
0.8529,2.5342
0.8535,2.5342
0.8540,2.5391
0.8545,2.5391
0.8550,2.5439
0.8556,2.5391
0.8561,2.5439
0.8566,2.5439
0.8571,2.5439
0.8577,2.5439
0.8582,2.5439
0.8587,2.5342
0.8592,2.5342
0.8598,2.5439
0.8603,2.5391
0.8608,2.5391
0.8613,2.5342
0.8619,2.5391
0.8624,2.5439
0.8629,2.5439
0.8634,2.5391
0.8640,2.5439
0.8645,2.5439
0.8650,2.5439
0.8655,2.5342
0.8661,2.5439
0.8666,2.5439
0.8671,2.5439
0.8677,2.5439
0.8682,2.5439
0.8687,2.5439
0.8693,2.5391
0.8698,2.5391
0.8703,2.5439
0.8708,2.5439
0.8713,2.5439
0.8719,2.5439
0.8724,2.5391
0.8729,2.5391
0.8734,2.5439
0.8740,2.5439
0.8745,2.5439
0.8750,2.5391
0.8755,2.5342
0.8761,2.5391
0.8766,2.5391
0.8771,2.5439
0.8776,2.5439
0.8782,2.5439
0.8787,2.5391
0.8792,2.5439
0.8797,2.5439
0.8803,2.5439
0.8808,2.5342
0.8813,2.5391
0.8818,2.5439
0.8824,2.5439
0.8829,2.5439
0.8834,2.5439
0.8839,2.5439
0.8845,2.5439
0.8850,2.5439
0.8855,2.5439
0.8860,2.5342
0.8866,2.5439
0.8871,2.5439
0.8876,2.5439
0.8881,2.5439
0.8886,2.5439
0.8892,2.5391
0.8897,2.5391
0.8902,2.5439
0.8907,2.5439
0.8913,2.5439
0.8918,2.5439
0.8923,2.5342
0.8928,2.5342
0.8934,2.5439
0.8939,2.5342
0.8944,2.5391
0.8949,2.5439
0.8955,2.5293
0.8960,2.5439
0.8965,2.5391
0.8971,2.5391
0.8976,2.5391
0.8981,2.5439
0.8986,2.5439
0.8992,2.5439
0.8997,2.5391
0.9002,2.5439
0.9007,2.5439
0.9013,2.5439
0.9018,2.5439
0.9023,2.5439
0.9028,2.5391
0.9034,2.5391
0.9039,2.5391
0.9044,2.5391
0.9049,2.5342
0.9055,2.5439
0.9060,2.5439
0.9065,2.5342
0.9070,2.5342
0.9075,2.5342
0.9081,2.5439
0.9086,2.5439
0.9091,2.5488
0.9096,2.5391
0.9102,2.5342
0.9107,2.5439
0.9112,2.5439
0.9117,2.5391
0.9123,2.5439
0.9128,2.5342
0.9133,2.5391
0.9138,2.5439
0.9144,2.5439
0.9149,2.5439
0.9154,2.5391
0.9159,2.5439
0.9165,2.5488
0.9170,2.5439
0.9175,2.5391
0.9180,2.5391
0.9186,2.5293
0.9191,2.5391
0.9196,2.5439
0.9201,2.5439
0.9207,2.5439
0.9212,2.5391
0.9217,2.5391
0.9222,2.5439
0.9228,2.5439
0.9233,2.5391
0.9238,2.5391
0.9243,2.5391
0.9249,2.5439
0.9254,2.5439
0.9259,2.5439
0.9264,2.5391
0.9269,2.5342
0.9275,2.5439
0.9280,2.5439
0.9285,2.5391
0.9290,2.5391
0.9296,2.5342
0.9301,2.5391
0.9306,2.5439
0.9311,2.5439
0.9317,2.5488
0.9322,2.5342
0.9327,2.5439
0.9332,2.5439
0.9338,2.5391
0.9343,2.5439
0.9348,2.5439
0.9353,2.5439
0.9359,2.5439
0.9364,2.5342
0.9369,2.5391
0.9374,2.5439
0.9380,2.5439
0.9385,2.5391
0.9390,2.5342
0.9395,2.5391
0.9401,2.5439
0.9406,2.5391
0.9411,2.5391
0.9416,2.5391
0.9422,2.5439
0.9427,2.5391
0.9432,2.5439
0.9437,2.5342
0.9443,2.5391
0.9448,2.5439
0.9453,2.5342
0.9458,2.5391
0.9463,2.5342
0.9469,2.5391
0.9474,2.5391
0.9479,2.5439
0.9484,2.5439
0.9490,2.5391
0.9495,2.5439
0.9500,2.5439
0.9506,2.5439
0.9512,2.5439
0.9517,2.5439
0.9522,2.5439
0.9528,2.5439
0.9533,2.5391
0.9539,2.5342
0.9544,2.5293
0.9549,2.5439
0.9555,2.5342
0.9560,2.5391
0.9566,2.5439
0.9571,2.5391
0.9576,2.5439
0.9582,2.5439
0.9587,2.5391
0.9593,2.5439
0.9598,2.5439
0.9603,2.5391
0.9609,2.5439
0.9614,2.5342
0.9620,2.5391
0.9625,2.5439
0.9631,2.5439
0.9636,2.5439
0.9641,2.5391
0.9647,2.5391
0.9652,2.5439
0.9658,2.5391
0.9663,2.5439
0.9668,2.5391
0.9674,2.5439
0.9679,2.5439
0.9685,2.5342
0.9690,2.5439
0.9695,2.5439
0.9701,2.5439
0.9706,2.5439
0.9712,2.5391
0.9717,2.5391
0.9722,2.5391
0.9728,2.5293
0.9733,2.5439
0.9739,2.5439
0.9745,2.5342
0.9750,2.5439
0.9755,2.5439
0.9761,2.5439
0.9766,2.5391
0.9772,2.5439
0.9777,2.5391
0.9782,2.5439
0.9788,2.5391
0.9793,2.5439
0.9799,2.5439
0.9804,2.5439
0.9809,2.5342
0.9815,2.5439
0.9820,2.5391
0.9826,2.5293
0.9831,2.5439
0.9836,2.5391
0.9842,2.5391
0.9847,2.5439
0.9853,2.5293
0.9858,2.5342
0.9863,2.5439
0.9869,2.5391
0.9874,2.5439
0.9880,2.5391
0.9885,2.5439
0.9890,2.5342
0.9896,2.5391
0.9901,2.5439
0.9907,2.5342
0.9912,2.5342
0.9917,2.5391
0.9923,2.5439
0.9928,2.5439
0.9934,2.5439
0.9939,2.5391
0.9944,2.5439
0.9950,2.5439
0.9955,2.5391
0.9961,2.5488
0.9966,2.5439
0.9971,2.5391
0.9977,2.5342
0.9982,2.5342
0.9988,2.5342
1.0016,2.5439
1.0022,2.5391
1.0028,2.5439
1.0033,2.5439
1.0039,2.5293
1.0044,2.5439
1.0050,2.5439
1.0056,2.5342
1.0062,2.5342
1.0067,2.5439
1.0072,2.5439
1.0078,2.5391
1.0083,2.5293
1.0088,2.5439
1.0094,2.5439
1.0099,2.5439
1.0105,2.5439
1.0110,2.5391
1.0116,2.5391
1.0121,2.5391
1.0126,2.5342
1.0132,2.5391
1.0137,2.5391
1.0143,2.5488
1.0148,2.5391
1.0153,2.5439
1.0159,2.5439
1.0164,2.5391
1.0170,2.5439
1.0175,2.5439
1.0180,2.5391
1.0186,2.5439
1.0191,2.5439
1.0196,2.5391
1.0202,2.5439
1.0207,2.5439
1.0213,2.5391
1.0218,2.5439
1.0223,2.5391
1.0229,2.5391
1.0234,2.5439
1.0239,2.5439
1.0245,2.5391
1.0250,2.5391
1.0256,2.5391
1.0261,2.5342
1.0266,2.5439
1.0272,2.5391
1.0277,2.5439
1.0283,2.5391
1.0288,2.5439
1.0294,2.5439
1.0299,2.5391
1.0304,2.5342
1.0310,2.5439
1.0315,2.5439
1.0320,2.5391
1.0326,2.5391
1.0331,2.5439
1.0337,2.5439
1.0342,2.5439
1.0348,2.5439
1.0353,2.5342
1.0358,2.5391
1.0364,2.5391
1.0369,2.5439
1.0375,2.5391
1.0380,2.5439
1.0385,2.5391
1.0391,2.5439
1.0396,2.5439
1.0401,2.5439
1.0407,2.5342
1.0412,2.5342
1.0418,2.5439
1.0423,2.5439
1.0428,2.5439
1.0434,2.5439
1.0439,2.5391
1.0444,2.5439
1.0450,2.5439
1.0455,2.5439
1.0461,2.5342
1.0466,2.5439
1.0471,2.5439
1.0477,2.5439
1.0482,2.5391
1.0488,2.5342
1.0493,2.5391
1.0498,2.5342
1.0504,2.5439
1.0509,2.5439
1.0516,2.5439
1.0521,2.5439
1.0527,2.5439
1.0532,2.5439
1.0537,2.5391
1.0543,2.5391
1.0548,2.5439
1.0553,2.5439
1.0559,2.5391
1.0564,2.5342
1.0569,2.5439
1.0575,2.5439
1.0580,2.5439
1.0585,2.5439
1.0591,2.5391
1.0596,2.5439
1.0601,2.5391
1.0607,2.5439
1.0612,2.5391
1.0617,2.5391
1.0623,2.5439
1.0628,2.5391
1.0633,2.5439
1.0639,2.5439
1.0644,2.5439
1.0649,2.5439
1.0655,2.5342
1.0664,2.5439
1.0670,2.5439
1.0675,2.5439
1.0681,2.5439
1.0686,2.5391
1.0691,2.5439
1.0697,2.5439
1.0702,2.5439
1.0707,2.5439
1.0713,2.5439
1.0718,2.5391
1.0724,2.5439
1.0730,2.5439
1.0736,2.5391
1.0742,2.5488
1.0748,2.5439
1.0754,2.5391
1.0760,2.5439
1.0765,2.5391
1.0771,2.5391
1.0776,2.5391
1.0782,2.5391
1.0787,2.5391
1.0792,2.5439
1.0798,2.5439
1.0803,2.5439
1.0809,2.5439
1.0814,2.5439
1.0820,2.5439
1.0825,2.5439
1.0831,2.5439
1.0836,2.5439
1.0842,2.5439
1.0847,2.5439
1.0853,2.5391
1.0858,2.5391
1.0863,2.5391
1.0869,2.5391
1.0874,2.5391
1.0879,2.5391
1.0885,2.5439
1.0890,2.5439
1.0896,2.5342
1.0901,2.5391
1.0907,2.5439
1.0913,2.5391
1.0918,2.5439
1.0928,2.5439
1.0933,2.5439
1.0938,2.5391
1.0945,2.5439
1.0951,2.5391
1.0957,2.5342
1.0962,2.5439
1.0968,2.5439
1.0973,2.5439
1.0978,2.5439
1.0984,2.5391
1.0989,2.5391
1.0994,2.5391
1.1000,2.5439
1.1005,2.5439
1.1010,2.5439
1.1016,2.5342
1.1021,2.5342
1.1026,2.5391
1.1032,2.5439
1.1037,2.5391
1.1043,2.5439
1.1048,2.5439
1.1054,2.5391
1.1059,2.5439
1.1064,2.5439
1.1070,2.5439
1.1075,2.5391
1.1080,2.5439
1.1086,2.5391
1.1091,2.5439
1.1096,2.5342
1.1102,2.5439
1.1107,2.5293
1.1113,2.5391
1.1119,2.5439
1.1124,2.5391
1.1130,2.5439
1.1135,2.5439
1.1140,2.5439
1.1146,2.5391
1.1151,2.5439
1.1157,2.5488
1.1162,2.5439
1.1167,2.5439
1.1173,2.5439
1.1178,2.5391
1.1184,2.5391
1.1189,2.5439
1.1195,2.5342
1.1200,2.5391
1.1206,2.5293
1.1211,2.5342
1.1216,2.5439
1.1222,2.5391
1.1227,2.5439
1.1233,2.5391
1.1238,2.5342
1.1244,2.5439
1.1249,2.5391
1.1255,2.5439
1.1260,2.5439
1.1265,2.5439
1.1275,2.5342
1.1280,2.5342
1.1286,2.5391
1.1291,2.5439
1.1296,2.5439
1.1302,2.5439
1.1307,2.5439
1.1312,2.5439
1.1318,2.5439
1.1323,2.5342
1.1329,2.5439
1.1334,2.5439
1.1339,2.5439
1.1345,2.5439
1.1350,2.5391
1.1355,2.5391
1.1361,2.5342
1.1366,2.5391
1.1371,2.5391
1.1377,2.5439
1.1382,2.5439
1.1387,2.5391
1.1393,2.5293
1.1398,2.5439
1.1403,2.5391
1.1409,2.5439
1.1414,2.5439
1.1419,2.5439
1.1425,2.5439
1.1430,2.5391
1.1435,2.5439
1.1441,2.5439
1.1446,2.5439
1.1451,2.5342
1.1457,2.5342
1.1462,2.5439
1.1467,2.5439
1.1473,2.5439
1.1478,2.5439
1.1483,2.5439
1.1489,2.5439
1.1494,2.5391
1.1499,2.5391
1.1505,2.5439
1.1510,2.5342
1.1515,2.5439
1.1521,2.5439
1.1526,2.5439
1.1532,2.5342
1.1537,2.5342
1.1543,2.5391
1.1548,2.5439
1.1554,2.5342
1.1559,2.5342
1.1565,2.5391
1.1570,2.5439
1.1576,2.5439
1.1581,2.5293
1.1587,2.5439
1.1592,2.5391
1.1598,2.5391
1.1603,2.5439
1.1609,2.5439
1.1614,2.5439
1.1620,2.5439
1.1625,2.5391
1.1631,2.5439
1.1636,2.5293
1.1642,2.5391
1.1647,2.5439
1.1653,2.5391
1.1658,2.5439
1.1664,2.5439
1.1669,2.5439
1.1677,2.5342
1.1682,2.5439
1.1688,2.5439
1.1693,2.5391
1.1698,2.5391
1.1704,2.5439
1.1709,2.5439
1.1715,2.5439
1.1720,2.5439
1.1725,2.5439
1.1731,2.5342
1.1736,2.5391
1.1742,2.5391
1.1747,2.5342
1.1752,2.5439
1.1758,2.5439
1.1763,2.5391
1.1769,2.5391
1.1774,2.5439
1.1779,2.5439
1.1787,2.5391
1.1792,2.5439
1.1797,2.5391
1.1803,2.5391
1.1808,2.5342
1.1814,2.5342
1.1819,2.5439
1.1824,2.5439
1.1830,2.5439
1.1835,2.5391
1.1841,2.5391
1.1846,2.5439
1.1851,2.5439
1.1857,2.5391
1.1862,2.5439
1.1867,2.5439
1.1873,2.5342
1.1878,2.5439
1.1884,2.5342
1.1889,2.5439
1.1894,2.5391
1.1900,2.5439
1.1905,2.5391
1.1910,2.5391
1.1916,2.5439
1.1922,2.5439
1.1927,2.5391
1.1933,2.5439
1.1938,2.5391
1.1944,2.5439
1.1949,2.5342
1.1955,2.5391
1.1960,2.5391
1.1966,2.5439
1.1971,2.5439
1.1977,2.5342
1.1982,2.5439
1.1988,2.5439
1.1993,2.5391
1.1999,2.5439
1.2004,2.5439
1.2010,2.5391
1.2015,2.5439
1.2021,2.5439
1.2026,2.5391
1.2031,2.5439
1.2037,2.5439
1.2043,2.5439
1.2048,2.5342
1.2053,2.5439
1.2059,2.5391
1.2064,2.5439
1.2070,2.5391
1.2077,2.5391
1.2082,2.5439
1.2087,2.5439
1.2093,2.5439
1.2098,2.5439
1.2104,2.5391
1.2109,2.5439
1.2115,2.5439
1.2120,2.5391
1.2126,2.5439
1.2131,2.5439
1.2137,2.5439
1.2142,2.5391
1.2147,2.5439
1.2153,2.5391
1.2158,2.5391
1.2163,2.5391
1.2169,2.5439
1.2174,2.5391
1.2180,2.5391
1.2185,2.5391
1.2190,2.5439
1.2196,2.5391
1.2201,2.5391
1.2206,2.5391
1.2212,2.5439
1.2217,2.5439
1.2223,2.5439
1.2228,2.5342
1.2233,2.5439
1.2239,2.5439
1.2244,2.5439
1.2249,2.5439
1.2255,2.5439
1.2260,2.5391
1.2266,2.5391
1.2271,2.5391
1.2276,2.5439
1.2282,2.5439
1.2287,2.5439
1.2292,2.5439
1.2298,2.5439
1.2303,2.5439
1.2309,2.5439
1.2314,2.5439
1.2319,2.5391
1.2325,2.5391
1.2330,2.5439
1.2336,2.5439
1.2341,2.5391
1.2347,2.5439
1.2352,2.5439
1.2358,2.5391
1.2363,2.5439
1.2369,2.5439
1.2374,2.5439
1.2380,2.5342
1.2385,2.5439
1.2391,2.5391
1.2396,2.5439
1.2402,2.5439
1.2407,2.5342
1.2412,2.5439
1.2418,2.5439
1.2424,2.5391
1.2429,2.5391
1.2435,2.5439
1.2440,2.5391
1.2446,2.5439
1.2451,2.5439
1.2457,2.5391
1.2462,2.5342
1.2468,2.5439
1.2477,2.5439
1.2482,2.5391
1.2487,2.5391
1.2493,2.5439
1.2499,2.5391
1.2504,2.5439
1.2509,2.5342
1.2515,2.5439
1.2521,2.5391
1.2526,2.5439
1.2532,2.5439
1.2537,2.5391
1.2543,2.5439
1.2548,2.5391
1.2553,2.5439
1.2558,2.5439
1.2564,2.5439
1.2569,2.5439
1.2574,2.5342
1.2579,2.5391
1.2585,2.5439
1.2590,2.5391
1.2595,2.5439
1.2600,2.5439
1.2606,2.5391
1.2611,2.5439
1.2616,2.5439
1.2621,2.5439
1.2627,2.5439
1.2632,2.5391
1.2637,2.5391
1.2642,2.5391
1.2647,2.5439
1.2653,2.5391
1.2658,2.5391
1.2663,2.5391
1.2668,2.5391
1.2674,2.5439
1.2679,2.5439
1.2684,2.5391
1.2689,2.5391
1.2695,2.5342
1.2700,2.5439
1.2705,2.5439
1.2710,2.5439
1.2716,2.5391
1.2721,2.5439
1.2727,2.5391
1.2732,2.5439
1.2737,2.5439
1.2742,2.5439
1.2748,2.5439
1.2753,2.5342
1.2758,2.5391
1.2763,2.5342
1.2769,2.5391
1.2774,2.5391
1.2779,2.5391
1.2784,2.5439
1.2790,2.5391
1.2795,2.5439
1.2800,2.5488
1.2805,2.5439
1.2811,2.5391
1.2816,2.5293
1.2821,2.5439
1.2826,2.5439
1.2832,2.5342
1.2837,2.5391
1.2842,2.5342
1.2847,2.5439
1.2853,2.5439
1.2858,2.5439
1.2863,2.5439
1.2870,2.5342
1.2875,2.5439
1.2880,2.5391
1.2886,2.5391
1.2891,2.5439
1.2896,2.5439
1.2901,2.5439
1.2907,2.5342
1.2912,2.5342
1.2917,2.5391
1.2923,2.5439
1.2928,2.5391
1.2933,2.5342
1.2938,2.5391
1.2944,2.5391
1.2949,2.5391
1.2954,2.5439
1.2959,2.5439
1.2965,2.5439
1.2970,2.5439
1.2975,2.5439
1.2981,2.5439
1.2986,2.5391
1.2991,2.5391
1.2996,2.5391
1.3002,2.5391
1.3007,2.5391
1.3012,2.5342
1.3017,2.5391
1.3023,2.5439
1.3028,2.5391
1.3033,2.5391
1.3038,2.5439
1.3044,2.5439
1.3049,2.5439
1.3054,2.5391
1.3059,2.5439
1.3065,2.5293
1.3070,2.5391
1.3075,2.5439
1.3080,2.5439
1.3085,2.5391
1.3091,2.5391
1.3096,2.5439
1.3101,2.5439
1.3107,2.5391
1.3112,2.5488
1.3117,2.5439
1.3123,2.5439
1.3128,2.5391
1.3133,2.5439
1.3139,2.5439
1.3144,2.5342
1.3149,2.5439
1.3154,2.5439
1.3160,2.5439
1.3165,2.5439
1.3170,2.5391
1.3175,2.5439
1.3181,2.5342
1.3186,2.5439
1.3191,2.5439
1.3196,2.5439
1.3202,2.5391
1.3207,2.5439
1.3212,2.5488
1.3217,2.5439
1.3223,2.5439
1.3228,2.5439
1.3233,2.5439
1.3238,2.5293
1.3244,2.5391
1.3249,2.5391
1.3254,2.5439
1.3259,2.5439
1.3265,2.5391
1.3270,2.5488
1.3275,2.5439
1.3280,2.5439
1.3286,2.5439
1.3291,2.5391
1.3296,2.5391
1.3301,2.5342
1.3307,2.5391
1.3312,2.5439
1.3317,2.5293
1.3322,2.5391
1.3328,2.5391
1.3333,2.5342
1.3338,2.5342
1.3343,2.5342
1.3349,2.5391
1.3354,2.5439
1.3359,2.5439
1.3364,2.5391
1.3370,2.5439
1.3375,2.5439
1.3380,2.5439
1.3385,2.5439
1.3391,2.5439
1.3396,2.5439
1.3401,2.5439
1.3406,2.5391
1.3412,2.5342
1.3417,2.5439
1.3422,2.5439
1.3427,2.5391
1.3433,2.5391
1.3438,2.5342
1.3443,2.5439
1.3448,2.5439
1.3453,2.5439
1.3459,2.5439
1.3464,2.5342
1.3469,2.5391
1.3474,2.5439
1.3480,2.5439
1.3485,2.5391
1.3490,2.5391
1.3495,2.5439
1.3500,2.5439
1.3506,2.5439
1.3511,2.5439
1.3517,2.5391
1.3522,2.5391
1.3527,2.5439
1.3533,2.5391
1.3538,2.5391
1.3543,2.5439
1.3548,2.5439
1.3554,2.5293
1.3559,2.5342
1.3564,2.5342
1.3569,2.5391
1.3575,2.5439
1.3580,2.5391
1.3585,2.5342
1.3590,2.5342
1.3596,2.5439
1.3601,2.5439
1.3606,2.5439
1.3611,2.5342
1.3617,2.5391
1.3622,2.5439
1.3627,2.5439
1.3633,2.5293
1.3638,2.5391
1.3643,2.5439
1.3648,2.5391
1.3654,2.5488
1.3659,2.5391
1.3664,2.5439
1.3670,2.5439
1.3675,2.5391
1.3680,2.5391
1.3686,2.5439
1.3691,2.5439
1.3696,2.5439
1.3701,2.5439
1.3707,2.5439
1.3712,2.5391
1.3717,2.5439
1.3722,2.5439
1.3728,2.5439
1.3733,2.5439
1.3738,2.5391
1.3743,2.5439
1.3749,2.5391
1.3754,2.5439
1.3759,2.5391
1.3764,2.5342
1.3770,2.5439
1.3775,2.5391
1.3781,2.5391
1.3786,2.5391
1.3791,2.5391
1.3796,2.5439
1.3802,2.5391
1.3807,2.5391
1.3812,2.5391
1.3817,2.5439
1.3822,2.5439
1.3828,2.5439
1.3833,2.5391
1.3838,2.5391
1.3843,2.5342
1.3849,2.5391
1.3854,2.5439
1.3859,2.5391
1.3864,2.5391
1.3869,2.5391
1.3875,2.5439
1.3880,2.5391
1.3885,2.5391
1.3890,2.5391
1.3896,2.5439
1.3901,2.5439
1.3906,2.5439
1.3911,2.5391
1.3917,2.5439
1.3922,2.5342
1.3927,2.5439
1.3933,2.5391
1.3938,2.5439
1.3943,2.5439
1.3948,2.5439
1.3954,2.5439
1.3959,2.5293
1.3964,2.5391
1.3969,2.5439
1.3975,2.5439
1.3980,2.5391
1.3985,2.5439
1.3990,2.5439
1.3996,2.5439
1.4001,2.5391
1.4006,2.5439
1.4011,2.5439
1.4017,2.5391
1.4022,2.5342
1.4027,2.5391
1.4032,2.5439
1.4038,2.5439
1.4043,2.5391
1.4048,2.5342
1.4053,2.5439
1.4059,2.5439
1.4065,2.5391
1.4071,2.5342
1.4076,2.5439
1.4081,2.5439
1.4086,2.5391
1.4091,2.5342
1.4097,2.5342
1.4102,2.5391
1.4107,2.5439
1.4112,2.5391
1.4118,2.5439
1.4123,2.5391
1.4128,2.5439
1.4133,2.5391
1.4139,2.5391
1.4144,2.5439
1.4149,2.5342
1.4154,2.5439
1.4160,2.5439
1.4165,2.5391
1.4170,2.5391
1.4175,2.5439
1.4181,2.5342
1.4186,2.5439
1.4191,2.5439
1.4196,2.5439
1.4202,2.5439
1.4207,2.5439
1.4212,2.5439
1.4217,2.5439
1.4223,2.5439
1.4228,2.5439
1.4233,2.5439
1.4238,2.5342
1.4243,2.5391
1.4249,2.5391
1.4254,2.5391
1.4259,2.5391
1.4264,2.5439
1.4270,2.5439
1.4275,2.5439
1.4280,2.5439
1.4285,2.5439
1.4291,2.5391
1.4296,2.5439
1.4301,2.5439
1.4306,2.5439
1.4311,2.5439
1.4317,2.5439
1.4322,2.5439
1.4327,2.5439
1.4333,2.5391
1.4338,2.5439
1.4343,2.5391
1.4348,2.5342
1.4354,2.5342
1.4359,2.5342
1.4364,2.5439
1.4369,2.5439
1.4375,2.5391
1.4380,2.5391
1.4385,2.5439
1.4390,2.5439
1.4396,2.5439
1.4401,2.5439
1.4406,2.5439
1.4411,2.5391
1.4417,2.5391
1.4422,2.5391
1.4427,2.5439
1.4432,2.5439
1.4438,2.5439
1.4443,2.5439
1.4448,2.5439
1.4454,2.5391
1.4459,2.5342
1.4464,2.5391
1.4470,2.5439
1.4475,2.5439
1.4480,2.5439
1.4486,2.5391
1.4491,2.5439
1.4496,2.5439
1.4501,2.5439
1.4507,2.5439
1.4512,2.5391
1.4517,2.5439
1.4522,2.5439
1.4528,2.5439
1.4533,2.5439
1.4538,2.5391
1.4543,2.5391
1.4549,2.5439
1.4554,2.5439
1.4559,2.5439
1.4564,2.5391
1.4570,2.5439
1.4575,2.5439
1.4580,2.5439
1.4585,2.5439
1.4591,2.5391
1.4596,2.5391
1.4601,2.5391
1.4606,2.5391
1.4612,2.5391
1.4617,2.5342
1.4622,2.5391
1.4627,2.5439
1.4633,2.5439
1.4638,2.5342
1.4643,2.5391
1.4648,2.5391
1.4653,2.5439
1.4659,2.5439
1.4664,2.5342
1.4669,2.5391
1.4674,2.5391
1.4680,2.5439
1.4685,2.5439
1.4690,2.5439
1.4695,2.5391
1.4701,2.5342
1.4706,2.5391
1.4711,2.5391
1.4717,2.5391
1.4722,2.5391
1.4727,2.5391
1.4733,2.5342
1.4738,2.5439
1.4743,2.5439
1.4748,2.5439
1.4754,2.5342
1.4759,2.5439
1.4764,2.5439
1.4769,2.5439
1.4775,2.5439
1.4780,2.5391
1.4785,2.5439
1.4790,2.5391
1.4796,2.5439
1.4801,2.5439
1.4806,2.5391
1.4811,2.5439
1.4817,2.5439
1.4822,2.5439
1.4827,2.5439
1.4832,2.5439
1.4838,2.5391
1.4843,2.5342
1.4848,2.5391
1.4853,2.5391
1.4859,2.5439
1.4864,2.5391
1.4870,2.5439
1.4875,2.5391
1.4880,2.5391
1.4885,2.5391
1.4891,2.5293
1.4896,2.5342
1.4901,2.5439
1.4906,2.5439
1.4912,2.5439
1.4917,2.5342
1.4922,2.5391
1.4927,2.5391
1.4933,2.5439
