Напряжение[B], Время[c]
0.7231,1.5967
0.7237,1.5967
0.7242,1.5967
0.7247,1.5967
0.7252,1.5967
0.7258,1.5967
0.7263,1.5967
0.7268,1.5967
0.7273,1.5967
0.7279,1.6016
0.7284,1.5967
0.7289,1.5967
0.7294,1.5967
0.7299,1.5967
0.7305,1.6016
0.7310,1.5967
0.7315,1.5967
0.7320,1.6016
0.7326,1.5967
0.7331,1.5918
0.7336,1.5967
0.7341,1.5967
0.7347,1.5918
0.7352,1.5967
0.7357,1.5967
0.7362,1.5967
0.7367,1.5967
0.7373,1.5967
0.7378,1.5967
0.7383,1.5918
0.7388,1.5918
0.7394,1.5967
0.7399,1.5967
0.7404,1.5967
0.7409,1.5918
0.7414,1.5918
0.7420,1.5869
0.7425,1.5967
0.7430,1.5967
0.7435,1.5967
0.7441,1.5967
0.7446,1.5967
0.7451,1.5967
0.7456,1.5967
0.7462,1.5918
0.7467,1.5918
0.7472,1.5967
0.7477,1.5967
0.7482,1.5967
0.7488,1.5967
0.7493,1.5967
0.7498,1.5967
0.7503,1.5967
0.7509,1.5967
0.7514,1.5967
0.7519,1.5967
0.7524,1.5967
0.7529,1.5967
0.7535,1.5967
0.7540,1.5967
0.7545,1.5967
0.7550,1.5967
0.7556,1.5967
0.7561,1.5967
0.7566,1.5967
0.7571,1.5918
0.7577,1.5967
0.7582,1.5967
0.7587,1.5967
0.7592,1.5967
0.7598,1.5967
0.7603,1.5967
0.7608,1.5967
0.7613,1.6016
0.7619,1.5967
0.7624,1.5967
0.7629,1.5967
0.7634,1.5967
0.7640,1.5967
0.7645,1.5967
0.7650,1.5967
0.7655,1.5967
0.7661,1.5918
0.7666,1.5918
0.7671,1.5967
0.7676,1.5967
0.7681,1.5918
0.7687,1.5967
0.7692,1.5967
0.7697,1.5967
0.7702,1.5967
0.7707,1.5967
0.7713,1.5918
0.7718,1.5967
0.7723,1.5918
0.7729,1.5967
0.7734,1.5967
0.7739,1.5967
0.7744,1.5967
0.7749,1.5967
0.7755,1.6016
0.7760,1.5967
0.7765,1.5918
0.7770,1.5967
0.7776,1.5967
0.7781,1.5918
0.7786,1.5967
0.7791,1.5967
0.7796,1.5967
0.7802,1.5967
0.7807,1.5918
0.7812,1.5967
0.7818,1.5967
0.7823,1.5967
0.7828,1.5918
0.7833,1.6016
0.7838,1.5967
0.7844,1.6016
0.7849,1.5918
0.7854,1.5967
0.7859,1.5967
0.7865,1.5967
0.7870,1.5967
0.7875,1.5967
0.7880,1.5918
0.7886,1.5967
0.7891,1.5967
0.7896,1.5967
0.7901,1.6016
0.7906,1.5918
0.7912,1.5918
0.7917,1.5967
0.7922,1.5967
0.7927,1.5967
0.7933,1.5967
0.7938,1.5967
0.7943,1.5918
0.7948,1.6016
0.7953,1.5967
0.7959,1.5918
0.7964,1.5918
0.7969,1.5967
0.7974,1.5967
0.7980,1.5967
0.7985,1.6016
0.7990,1.5918
0.7995,1.5967
0.8001,1.5918
0.8006,1.5918
0.8011,1.5967
0.8016,1.5967
0.8021,1.5967
0.8027,1.5918
0.8032,1.5967
0.8037,1.5967
0.8042,1.5967
0.8048,1.5967
0.8053,1.5967
0.8058,1.5967
0.8063,1.5967
0.8069,1.5918
0.8074,1.5967
0.8079,1.5967
0.8084,1.5967
0.8089,1.5967
0.8095,1.5967
0.8100,1.5967
0.8105,1.5918
0.8110,1.5967
0.8116,1.5967
0.8121,1.5967
0.8126,1.5967
0.8131,1.5967
0.8137,1.5967
0.8142,1.5967
0.8147,1.5967
0.8152,1.5967
0.8157,1.5967
0.8163,1.5967
0.8168,1.5918
0.8173,1.5918
0.8178,1.5918
0.8184,1.5967
0.8189,1.5967
0.8194,1.5967
0.8199,1.5967
0.8205,1.5967
0.8210,1.5967
0.8215,1.5967
0.8220,1.5967
0.8226,1.5967
0.8231,1.6016
0.8236,1.5967
0.8241,1.5967
0.8247,1.5967
0.8252,1.5918
0.8257,1.5967
0.8262,1.6016
0.8268,1.5967
0.8273,1.5967
0.8278,1.5967
0.8283,1.5967
0.8288,1.5967
0.8294,1.5967
0.8299,1.5918
0.8304,1.5967
0.8309,1.5967
0.8315,1.5967
0.8320,1.5967
0.8325,1.5918
0.8330,1.5918
0.8336,1.6016
0.8341,1.6016
0.8346,1.5967
0.8351,1.5918
0.8356,1.5967
0.8362,1.5967
0.8367,1.5967
0.8372,1.5967
0.8377,1.5967
0.8383,1.5967
0.8388,1.5967
0.8393,1.5967
0.8398,1.5918
0.8403,1.5967
0.8409,1.5967
0.8414,1.5918
0.8419,1.5967
0.8424,1.5967
0.8430,1.5918
0.8435,1.5967
0.8440,1.5967
0.8445,1.5918
0.8451,1.5918
0.8456,1.5918
0.8461,1.5967
0.8466,1.5967
0.8471,1.5918
0.8477,1.5967
0.8482,1.5967
0.8487,1.5918
0.8492,1.5967
0.8498,1.5967
0.8503,1.5967
0.8508,1.5967
0.8513,1.6016
0.8519,1.5967
0.8524,1.5967
0.8529,1.5967
0.8534,1.5967
0.8539,1.5967
0.8545,1.6016
0.8550,1.5967
0.8555,1.5967
0.8560,1.5967
0.8566,1.5967
0.8571,1.6016
0.8576,1.5967
0.8581,1.5967
0.8587,1.5967
0.8592,1.5967
0.8597,1.5967
0.8602,1.5967
0.8607,1.5967
0.8613,1.5967
0.8618,1.5967
0.8623,1.5967
0.8628,1.5967
0.8634,1.6016
0.8639,1.5967
0.8644,1.5967
0.8649,1.5967
0.8654,1.5967
0.8660,1.5918
0.8665,1.6016
0.8670,1.5967
0.8675,1.5967
0.8681,1.5967
0.8686,1.5967
0.8691,1.5967
0.8696,1.5967
0.8702,1.5967
0.8707,1.5967
0.8712,1.5967
0.8717,1.5967
0.8722,1.5967
0.8728,1.5967
0.8733,1.6016
0.8738,1.6016
0.8743,1.5967
0.8749,1.5967
0.8754,1.5918
0.8759,1.5967
0.8764,1.5967
0.8770,1.5967
0.8775,1.5967
0.8780,1.5967
0.8785,1.5967
0.8790,1.5967
0.8796,1.5967
0.8801,1.5967
0.8806,1.5918
0.8811,1.5967
0.8817,1.5967
0.8822,1.5967
0.8827,1.5967
0.8832,1.5967
0.8837,1.5967
0.8843,1.5967
0.8848,1.5967
0.8853,1.5918
0.8858,1.5967
0.8864,1.5967
0.8869,1.5967
0.8874,1.5967
0.8879,1.5918
0.8885,1.5918
0.8890,1.5967
0.8895,1.5967
0.8900,1.5967
0.8906,1.5967
0.8911,1.6016
0.8916,1.5967
0.8921,1.5967
0.8926,1.5967
0.8933,1.5967
0.8938,1.6016
0.8943,1.5967
0.8949,1.5967
0.8954,1.5967
0.8960,1.5967
0.8965,1.6016
0.8971,1.5967
0.8976,1.6016
0.8982,1.5967
0.8987,1.5967
0.8993,1.5967
0.8998,1.5967
0.9004,1.5967
0.9009,1.5918
0.9015,1.5967
0.9020,1.5967
0.9026,1.5967
0.9031,1.5918
0.9037,1.5967
0.9042,1.5967
0.9048,1.5918
0.9053,1.5967
0.9059,1.5918
0.9064,1.5967
0.9070,1.5918
0.9075,1.5967
0.9081,1.5967
0.9086,1.5918
0.9092,1.5918
0.9097,1.5967
0.9103,1.5967
0.9108,1.5967
0.9114,1.5967
0.9119,1.5967
0.9125,1.5967
0.9130,1.5967
0.9136,1.5918
0.9141,1.5967
0.9147,1.5967
0.9152,1.5967
0.9158,1.5967
0.9163,1.6016
0.9169,1.5869
0.9174,1.5967
0.9180,1.5918
0.9185,1.5967
0.9191,1.5967
0.9196,1.5967
0.9202,1.5967
0.9207,1.5967
0.9213,1.5967
0.9218,1.5967
0.9224,1.5967
0.9229,1.5967
0.9235,1.5967
0.9240,1.5967
0.9246,1.5918
0.9251,1.5967
0.9257,1.5967
0.9262,1.5918
0.9268,1.5918
0.9273,1.5967
0.9279,1.5918
0.9284,1.5967
0.9290,1.5967
0.9295,1.5967
0.9300,1.5967
0.9306,1.5967
0.9311,1.5967
0.9317,1.5967
0.9322,1.5967
0.9328,1.5967
0.9333,1.6016
0.9339,1.6016
0.9344,1.5967
0.9350,1.5967
0.9355,1.5918
0.9361,1.5967
0.9366,1.5967
0.9372,1.5918
0.9377,1.5967
0.9383,1.5967
0.9388,1.5967
0.9394,1.6016
0.9399,1.5918
0.9405,1.5967
0.9410,1.5967
0.9416,1.5967
0.9421,1.5918
0.9427,1.5967
0.9432,1.5967
0.9438,1.6016
0.9443,1.5967
0.9449,1.5918
0.9454,1.5967
0.9460,1.5918
0.9465,1.5967
0.9471,1.5918
0.9476,1.5967
0.9482,1.6016
0.9487,1.5918
0.9493,1.5967
0.9498,1.5967
0.9504,1.5967
0.9509,1.5967
0.9515,1.5967
0.9520,1.5918
0.9526,1.5967
0.9531,1.5967
0.9537,1.5967
0.9542,1.5967
0.9548,1.5967
0.9553,1.5967
0.9559,1.5967
0.9564,1.5918
0.9570,1.5967
0.9575,1.5967
0.9581,1.5967
0.9586,1.5967
0.9592,1.5918
0.9597,1.5967
0.9603,1.5918
0.9608,1.5918
0.9614,1.5967
0.9619,1.5967
0.9625,1.5967
0.9630,1.5967
0.9636,1.6016
0.9641,1.5967
0.9647,1.6016
0.9652,1.5967
0.9658,1.6016
0.9663,1.5918
0.9669,1.5967
0.9674,1.5918
0.9680,1.5967
0.9685,1.5967
0.9691,1.5967
0.9696,1.5918
0.9702,1.5967
0.9708,1.5918
0.9713,1.5918
0.9719,1.5967
0.9724,1.5967
0.9730,1.5967
0.9735,1.5967
0.9741,1.5918
0.9746,1.5967
0.9752,1.6016
0.9757,1.6016
0.9763,1.5967
0.9768,1.6016
0.9774,1.6016
0.9779,1.5967
0.9785,1.5967
0.9790,1.6016
0.9796,1.5918
0.9801,1.5967
0.9807,1.5967
0.9812,1.5967
0.9818,1.5967
0.9823,1.5967
0.9829,1.5967
0.9834,1.5967
0.9840,1.5967
0.9845,1.5967
0.9851,1.5967
0.9856,1.5967
0.9861,1.5918
0.9867,1.5967
0.9872,1.5918
0.9878,1.5967
0.9883,1.5967
0.9889,1.6016
0.9894,1.5967
0.9900,1.5967
0.9905,1.5967
0.9911,1.5967
0.9916,1.5967
0.9922,1.5967
0.9927,1.5918
0.9933,1.5967
0.9939,1.5967
0.9944,1.5918
0.9950,1.5967
0.9955,1.5918
0.9961,1.5967
0.9966,1.5918
0.9972,1.5967
0.9977,1.5967
0.9983,1.5918
0.9988,1.5967
0.9994,1.5967
0.9999,1.5967
1.0005,1.5967
1.0010,1.5967
1.0016,1.5967
1.0021,1.5967
1.0027,1.5967
1.0032,1.5967
1.0038,1.5967
1.0043,1.5967
1.0049,1.5967
1.0054,1.5967
1.0060,1.5967
1.0065,1.5967
1.0071,1.5967
1.0076,1.6016
1.0082,1.5869
1.0087,1.5967
1.0092,1.5967
1.0098,1.6016
1.0103,1.6016
1.0109,1.5967
1.0115,1.5967
1.0120,1.6016
1.0126,1.5918
1.0131,1.5967
1.0137,1.5967
1.0142,1.5967
1.0148,1.5967
1.0153,1.5967
1.0158,1.5967
1.0164,1.5967
1.0169,1.5967
1.0175,1.5918
1.0180,1.6016
1.0186,1.5918
1.0191,1.5967
1.0197,1.5918
1.0202,1.5967
1.0208,1.5967
1.0213,1.5967
1.0219,1.5967
1.0224,1.5918
1.0230,1.6016
1.0235,1.5967
1.0241,1.5918
1.0246,1.5967
1.0252,1.5967
1.0257,1.5918
1.0263,1.5967
1.0268,1.5967
1.0274,1.5967
1.0280,1.5967
1.0285,1.5967
1.0291,1.5967
1.0296,1.5918
1.0302,1.5967
1.0307,1.5967
1.0312,1.5918
1.0318,1.5967
1.0324,1.5967
1.0329,1.5967
1.0335,1.5967
1.0340,1.6016
1.0345,1.5918
1.0351,1.5967
1.0356,1.5967
1.0362,1.6016
1.0367,1.5967
1.0373,1.5918
1.0378,1.5918
1.0384,1.5918
1.0389,1.5967
1.0395,1.5967
1.0400,1.5967
1.0406,1.5967
1.0411,1.5967
1.0417,1.5967
1.0422,1.5967
1.0428,1.5967
1.0433,1.5967
1.0439,1.5967
1.0444,1.5967
1.0450,1.5967
1.0455,1.5967
1.0461,1.5918
1.0466,1.5967
1.0472,1.5967
1.0477,1.5918
1.0483,1.5967
1.0488,1.5967
1.0494,1.5967
1.0499,1.5967
1.0505,1.5967
1.0510,1.5918
1.0516,1.5967
1.0521,1.5967
1.0527,1.5967
1.0532,1.5967
1.0538,1.5967
1.0543,1.5967
1.0549,1.5918
1.0554,1.5967
1.0560,1.5918
1.0565,1.5967
1.0571,1.5967
1.0576,1.5967
1.0582,1.5918
1.0587,1.5967
1.0593,1.5967
1.0598,1.5967
1.0604,1.5967
1.0609,1.6016
1.0615,1.5967
1.0620,1.5967
1.0626,1.5967
1.0631,1.5967
1.0637,1.5918
1.0642,1.5967
1.0648,1.5967
1.0654,1.5967
1.0660,1.5967
1.0666,1.5967
1.0672,1.5967
1.0678,1.6016
1.0683,1.5967
1.0689,1.5967
1.0694,1.5967
1.0700,1.5918
1.0706,1.5967
1.0711,1.5967
1.0717,1.5967
1.0723,1.5967
1.0728,1.5918
1.0734,1.5967
1.0739,1.5967
1.0745,1.5967
1.0750,1.6016
1.0756,1.5967
1.0761,1.5918
1.0767,1.5967
1.0773,1.6016
1.0778,1.5967
1.0784,1.5967
1.0789,1.6016
1.0795,1.5967
1.0800,1.5967
1.0806,1.5967
1.0811,1.5967
1.0817,1.5967
1.0822,1.5967
1.0828,1.5967
1.0834,1.5967
1.0839,1.5918
1.0845,1.5967
1.0851,1.5967
1.0856,1.5967
1.0862,1.5918
1.0868,1.5918
1.0873,1.5918
1.0879,1.5967
1.0884,1.6016
1.0890,1.5967
1.0896,1.5967
1.0901,1.5967
1.0907,1.5918
1.0912,1.5967
1.0918,1.5967
1.0924,1.5918
1.0929,1.5967
1.0935,1.5967
1.0940,1.5967
1.0947,1.5918
1.0952,1.5967
1.0958,1.5967
1.0963,1.5967
1.0969,1.5967
1.0974,1.5918
1.0980,1.5918
1.0985,1.5967
1.0991,1.5967
1.0996,1.5967
1.1002,1.5967
1.1007,1.5967
1.1013,1.5967
1.1018,1.5967
1.1023,1.5967
1.1029,1.5918
1.1034,1.5918
1.1040,1.5967
1.1045,1.5967
1.1051,1.5967
1.1056,1.5967
1.1061,1.5967
1.1067,1.5967
1.1072,1.5967
1.1078,1.5967
1.1083,1.5967
1.1089,1.5967
1.1094,1.5967
1.1100,1.5967
1.1105,1.6016
1.1110,1.5967
1.1116,1.5967
1.1121,1.5967
1.1127,1.5967
1.1132,1.5918
1.1138,1.6016
1.1143,1.5967
1.1148,1.5918
1.1154,1.6016
1.1159,1.6016
1.1165,1.5967
1.1170,1.5967
1.1176,1.5967
1.1181,1.5967
1.1186,1.6016
1.1192,1.6016
1.1197,1.5967
1.1203,1.5918
1.1208,1.5967
1.1214,1.5967
1.1219,1.6016
1.1224,1.5967
1.1230,1.5967
1.1235,1.5967
1.1241,1.5967
1.1246,1.5967
1.1252,1.5967
1.1257,1.5967
1.1262,1.5967
1.1268,1.5967
1.1273,1.5967
1.1279,1.5967
1.1284,1.5967
1.1290,1.5967
1.1295,1.5967
1.1301,1.6016
1.1306,1.5967
1.1311,1.5967
1.1317,1.5967
1.1322,1.5967
1.1328,1.5967
1.1333,1.5967
1.1339,1.5967
1.1344,1.5967
1.1349,1.5967
1.1355,1.5918
1.1360,1.5967
1.1366,1.5967
1.1371,1.5967
1.1377,1.5967
1.1382,1.5967
1.1387,1.5967
1.1393,1.5918
1.1398,1.5967
1.1404,1.5967
1.1409,1.5918
1.1415,1.6016
1.1420,1.5967
1.1425,1.5918
1.1431,1.5967
1.1436,1.5967
1.1442,1.5967
1.1447,1.5967
1.1453,1.5967
1.1458,1.5967
1.1463,1.5967
1.1469,1.5918
1.1474,1.5918
1.1480,1.5967
1.1485,1.5967
1.1491,1.5918
1.1496,1.5967
1.1501,1.6016
1.1507,1.5967
1.1512,1.5967
1.1518,1.5967
1.1523,1.5967
1.1529,1.5967
1.1534,1.5967
1.1539,1.5967
1.1545,1.5967
1.1550,1.6016
1.1556,1.6016
1.1561,1.5967
1.1566,1.5967
1.1572,1.6016
1.1577,1.5967
1.1583,1.5967
1.1588,1.5918
1.1594,1.5967
1.1599,1.5967
1.1604,1.5967
1.1610,1.5967
1.1615,1.6016
1.1621,1.5918
1.1626,1.6016
1.1632,1.5967
1.1637,1.6016
1.1643,1.5967
1.1648,1.5967
1.1653,1.5967
1.1659,1.5967
1.1664,1.5967
1.1670,1.6016
1.1675,1.5918
1.1681,1.5967
1.1686,1.5918
1.1692,1.5967
1.1697,1.5967
1.1702,1.5967
1.1708,1.5967
1.1713,1.6016
1.1719,1.5967
1.1724,1.5967
1.1730,1.5967
1.1735,1.6016
1.1740,1.5918
1.1746,1.5967
1.1751,1.5967
1.1757,1.5967
1.1762,1.5967
1.1768,1.5967
1.1773,1.5967
1.1778,1.5967
1.1784,1.5918
1.1789,1.5967
1.1795,1.5967
1.1800,1.5967
1.1806,1.5967
1.1811,1.5967
1.1816,1.5918
1.1822,1.6016
1.1827,1.5967
1.1833,1.6016
1.1838,1.5967
1.1844,1.5967
1.1849,1.5918
1.1855,1.6016
1.1860,1.5967
1.1865,1.5918
1.1871,1.5967
1.1876,1.5967
1.1882,1.6016
1.1887,1.6016
1.1893,1.5967
1.1898,1.5967
1.1903,1.5967
1.1909,1.5967
1.1914,1.5967
1.1920,1.5967
1.1925,1.5967
1.1931,1.5918
1.1936,1.5967
1.1941,1.5967
1.1947,1.5918
1.1953,1.5967
1.1959,1.5967
1.1964,1.5967
1.1970,1.5918
1.1975,1.6016
1.1981,1.5967
1.1986,1.6016
1.1992,1.5967
1.1997,1.5967
1.2002,1.6016
1.2008,1.5918
1.2013,1.6016
1.2019,1.5967
1.2025,1.5967
1.2030,1.5967
1.2035,1.5967
1.2041,1.5967
1.2046,1.5918
1.2052,1.5967
1.2057,1.5918
1.2063,1.5967
1.2068,1.5918
1.2074,1.6016
1.2079,1.5967
1.2085,1.5918
1.2090,1.5967
1.2096,1.5967
1.2101,1.6016
1.2107,1.5967
1.2112,1.6016
1.2118,1.5967
1.2123,1.6016
1.2129,1.5918
1.2134,1.5967
1.2140,1.5967
1.2145,1.5967
1.2151,1.5967
1.2156,1.5918
1.2162,1.5967
1.2167,1.5967
1.2173,1.5967
1.2178,1.5918
1.2184,1.5967
1.2189,1.5967
1.2195,1.5918
1.2200,1.5967
1.2206,1.5967
1.2211,1.6016
1.2217,1.5967
1.2222,1.5967
1.2228,1.5967
1.2233,1.5967
1.2239,1.6016
1.2244,1.5967
1.2250,1.5918
1.2255,1.5967
1.2261,1.5967
1.2266,1.5967
1.2272,1.5967
1.2277,1.5967
1.2283,1.5967
1.2288,1.6016
1.2294,1.5967
1.2299,1.5967
1.2305,1.6016
1.2310,1.5967
1.2316,1.5967
1.2321,1.5918
1.2327,1.6016
1.2332,1.5918
1.2338,1.5967
1.2343,1.5918
1.2349,1.5967
1.2354,1.5967
1.2360,1.5918
1.2365,1.5918
1.2371,1.5918
1.2376,1.5967
1.2382,1.5967
1.2387,1.5967
1.2393,1.5967
1.2398,1.5918
1.2404,1.5967
1.2409,1.5918
1.2415,1.5967
1.2420,1.6016
1.2426,1.5918
1.2431,1.6016
1.2437,1.5967
1.2442,1.6016
1.2448,1.5967
1.2453,1.5967
1.2459,1.5967
1.2464,1.5967
1.2470,1.5967
1.2475,1.5967
1.2481,1.5967
1.2486,1.5918
1.2492,1.6016
1.2497,1.5918
1.2503,1.5967
1.2508,1.5918
1.2514,1.6016
1.2519,1.5967
1.2525,1.5967
1.2530,1.5967
1.2536,1.5967
1.2541,1.5967
1.2547,1.5918
1.2552,1.6016
1.2558,1.5967
1.2563,1.5967
1.2569,1.5918
1.2574,1.5967
1.2580,1.5967
1.2585,1.5918
1.2591,1.5967
1.2596,1.6016
1.2602,1.5967
1.2607,1.5967
1.2613,1.5918
1.2618,1.6016
1.2624,1.5967
1.2629,1.6016
1.2635,1.5967
1.2640,1.5967
1.2646,1.5967
1.2651,1.5918
1.2657,1.5967
1.2662,1.5967
1.2668,1.6016
1.2673,1.5967
1.2679,1.5967
1.2684,1.5967
1.2690,1.5967
1.2695,1.5967
1.2701,1.6016
1.2706,1.5967
1.2712,1.6016
1.2717,1.5967
1.2723,1.5918
1.2728,1.6016
1.2734,1.6016
1.2739,1.6016
1.2745,1.5967
1.2750,1.6016
1.2756,1.5967
1.2761,1.5918
1.2766,1.6016
1.2772,1.5967
1.2778,1.5967
1.2783,1.5967
1.2789,1.5967
1.2795,1.5918
1.2801,1.5918
1.2807,1.6016
1.2813,1.5967
1.2819,1.5967
1.2824,1.5967
1.2830,1.5967
1.2836,1.6016
1.2841,1.6016
1.2847,1.5967
1.2852,1.5967
1.2858,1.5967
1.2863,1.5967
1.2869,1.5967
1.2874,1.5967
1.2880,1.6016
1.2885,1.5967
1.2891,1.5967
1.2896,1.5967
1.2901,1.5967
1.2907,1.5918
1.2912,1.5967
1.2918,1.5967
1.2924,1.5967
1.2929,1.5967
1.2935,1.6016
1.2940,1.6016
1.2946,1.5967
1.2951,1.5967
1.2957,1.6016
1.2962,1.5967
1.2968,1.5918
1.2973,1.5967
1.2979,1.5967
1.2984,1.5967
1.2990,1.6016
1.2995,1.5967
1.3001,1.6016
1.3006,1.5967
1.3012,1.5967
1.3017,1.5918
1.3023,1.5918
1.3029,1.6016
1.3034,1.5918
1.3040,1.6016
1.3045,1.5918
1.3051,1.6016
1.3056,1.5918
1.3061,1.5967
1.3067,1.5967
1.3073,1.5918
1.3078,1.5967
1.3084,1.5967
1.3090,1.5967
1.3095,1.5918
1.3101,1.5967
1.3106,1.5967
1.3112,1.5918
1.3117,1.5967
1.3123,1.5967
1.3128,1.5918
1.3134,1.6016
1.3139,1.6016
1.3145,1.6016
1.3150,1.5967
1.3156,1.5967
1.3161,1.5967
1.3167,1.5967
1.3172,1.5918
1.3178,1.5967
1.3183,1.5967
1.3189,1.6016
1.3194,1.5967
1.3200,1.5918
1.3205,1.5967
1.3211,1.5918
1.3216,1.5967
1.3222,1.5967
1.3227,1.5967
1.3233,1.5918
1.3238,1.5967
1.3243,1.5967
1.3249,1.5967
1.3254,1.5967
1.3260,1.5918
1.3265,1.5967
1.3271,1.5918
1.3276,1.5967
1.3282,1.5967
1.3287,1.5967
1.3293,1.5967
1.3298,1.5918
1.3304,1.5967
1.3309,1.5967
1.3315,1.5967
1.3320,1.5967
1.3326,1.5967
1.3331,1.5918
1.3337,1.5967
1.3342,1.6016
1.3348,1.5967
1.3353,1.6016
1.3359,1.5967
1.3364,1.6016
1.3370,1.5967
1.3375,1.6016
1.3381,1.5967
1.3386,1.6016
1.3392,1.6016
1.3397,1.5967
1.3403,1.5967
1.3408,1.5967
1.3414,1.5918
1.3419,1.5967
1.3425,1.5967
1.3430,1.6016
1.3436,1.5967
1.3441,1.5918
1.3447,1.5967
1.3452,1.5967
1.3458,1.6016
1.3463,1.5967
1.3469,1.5967
1.3474,1.6016
1.3480,1.5967
1.3485,1.5967
1.3491,1.5967
1.3496,1.5918
1.3502,1.5967
1.3507,1.5967
1.3513,1.5918
1.3518,1.6016
1.3523,1.5967
1.3529,1.5918
1.3534,1.5967
1.3540,1.5918
1.3545,1.5967
1.3551,1.5967
1.3556,1.5967
1.3562,1.5918
1.3567,1.5967
1.3573,1.5967
1.3578,1.5967
1.3584,1.5967
1.3589,1.5967
1.3595,1.5967
1.3600,1.6016
1.3606,1.5918
1.3611,1.5967
1.3617,1.5967
1.3622,1.5967
1.3628,1.5967
1.3633,1.5967
1.3639,1.5967
1.3644,1.5967
1.3650,1.5967
1.3655,1.5967
1.3661,1.5967
1.3666,1.5967
1.3672,1.5967
1.3677,1.5967
1.3683,1.5967
1.3688,1.5967
1.3694,1.5967
1.3699,1.6016
1.3705,1.5967
1.3710,1.5967
1.3716,1.5918
1.3721,1.5967
1.3727,1.5967
1.3732,1.6016
1.3738,1.5967
1.3743,1.5967
1.3749,1.5918
1.3754,1.5967
1.3760,1.5918
1.3765,1.5967
1.3771,1.5967
1.3776,1.5967
1.3782,1.5967
1.3787,1.5918
1.3793,1.5967
1.3798,1.5967
1.3804,1.6016
1.3809,1.6016
1.3815,1.5967
1.3820,1.5967
1.3826,1.5967
1.3831,1.5918
1.3837,1.5967
1.3842,1.6016
1.3848,1.5967
1.3853,1.5967
1.3859,1.5967
1.3864,1.5967
1.3870,1.5967
1.3875,1.6016
1.3881,1.5967
1.3886,1.5967
1.3892,1.5967
1.3897,1.5967
1.3903,1.5967
1.3908,1.5967
1.3914,1.5967
1.3919,1.5967
1.3925,1.5967
1.3930,1.5967
1.3936,1.5967
1.3941,1.5967
1.3947,1.5967
1.3952,1.5918
1.3958,1.5967
1.3964,1.5967
1.3969,1.5967
1.3975,1.6016
1.3980,1.5967
1.3986,1.5967
1.3991,1.5967
1.3997,1.5967
1.4002,1.5918
1.4008,1.5967
1.4013,1.5918
1.4019,1.5918
1.4024,1.5967
1.4030,1.5967
1.4035,1.6016
1.4041,1.5967
1.4046,1.6016
1.4052,1.5967
1.4057,1.5967
1.4063,1.5967
1.4068,1.6016
1.4074,1.6016
1.4081,1.5967
1.4086,1.5967
1.4092,1.5967
1.4097,1.6016
1.4103,1.5918
1.4108,1.5967
1.4114,1.5967
1.4119,1.6016
1.4125,1.6016
1.4130,1.5967
1.4136,1.5967
1.4141,1.5918
1.4147,1.5967
1.4152,1.5918
1.4157,1.5967
1.4163,1.5918
1.4168,1.5967
1.4174,1.5967
1.4179,1.5918
1.4185,1.5967
1.4190,1.6016
1.4196,1.5967
1.4201,1.5967
1.4207,1.5967
1.4212,1.5967
1.4218,1.5967
1.4223,1.5967
1.4229,1.5967
1.4234,1.5967
1.4240,1.5967
1.4245,1.5967
1.4251,1.5967
1.4256,1.5967
1.4262,1.5967
1.4267,1.5918
1.4273,1.6016
1.4278,1.5967
1.4284,1.5967
1.4289,1.5967
1.4295,1.5967
1.4300,1.5967
1.4306,1.5918
1.4311,1.5967
1.4317,1.5967
1.4322,1.5967
1.4328,1.5918
1.4333,1.5967
1.4339,1.5967
1.4344,1.5967
1.4350,1.5918
1.4355,1.5967
1.4361,1.5967
1.4366,1.5967
1.4372,1.6016
1.4377,1.5967
1.4383,1.5967
1.4388,1.5967
1.4394,1.5967
1.4399,1.6016
1.4405,1.5967
1.4410,1.5967
1.4416,1.5967
1.4421,1.5967
1.4427,1.5967
1.4432,1.5967
1.4438,1.5967
1.4443,1.5967
1.4449,1.5967
1.4454,1.5967
1.4460,1.5967
1.4465,1.5967
1.4471,1.5967
1.4476,1.5967
1.4482,1.5967
1.4487,1.5967
1.4493,1.5967
1.4498,1.6016
1.4504,1.5967
1.4509,1.5967
1.4515,1.5967
1.4522,1.5918
1.4528,1.5967
1.4533,1.5967
1.4539,1.5918
1.4544,1.6016
1.4549,1.5967
1.4555,1.5967
1.4560,1.6016
1.4566,1.5967
1.4572,1.5918
1.4578,1.5967
1.4584,1.5967
1.4589,1.6016
1.4595,1.5967
1.4600,1.5967
1.4606,1.5967
1.4611,1.6016
1.4617,1.5967
1.4622,1.6016
1.4628,1.5967
1.4633,1.5967
1.4639,1.5967
1.4644,1.5967
1.4650,1.6016
1.4655,1.5967
1.4661,1.5967
1.4666,1.5967
1.4672,1.6016
1.4677,1.5967
1.4683,1.5967
1.4688,1.6016
1.4694,1.5967
1.4699,1.5967
1.4705,1.5967
1.4710,1.5967
1.4716,1.5967
1.4721,1.5967
1.4727,1.5918
1.4732,1.5967
1.4738,1.5918
1.4743,1.5967
1.4749,1.5967
1.4754,1.5967
1.4760,1.6016
1.4765,1.5967
1.4771,1.6016
1.4776,1.5967
1.4782,1.5967
1.4787,1.5967
1.4792,1.5918
1.4798,1.5967
1.4803,1.6016
1.4809,1.5967
1.4814,1.5967
1.4820,1.5918
1.4825,1.5967
1.4831,1.5967
