Время[c], Напряжение[B]
12.6882,1.7920
12.6887,1.7871
12.6893,1.7871
12.6898,1.7871
12.6904,1.7871
12.6909,1.7920
12.6915,1.7871
12.6920,1.7871
12.6926,1.7920
12.6931,1.7920
12.6937,1.7871
12.6942,1.7920
12.6948,1.7822
12.6954,1.7920
12.6959,1.7871
12.6965,1.7920
12.6970,1.7822
12.6976,1.7920
12.6981,1.7822
12.6987,1.7871
12.6992,1.7871
12.6998,1.7822
12.7003,1.7871
12.7009,1.7822
12.7014,1.7871
12.7020,1.7871
12.7026,1.7871
12.7031,1.7871
12.7037,1.7822
12.7042,1.7920
12.7048,1.7871
12.7053,1.7822
12.7059,1.7871
12.7064,1.7822
12.7070,1.7871
12.7075,1.7822
12.7081,1.7822
12.7086,1.7920
12.7092,1.7822
12.7097,1.7871
12.7103,1.7871
12.7108,1.7871
12.7114,1.7871
12.7119,1.7871
12.7125,1.7871
12.7130,1.7871
12.7136,1.7871
12.7141,1.7773
12.7147,1.7871
12.7152,1.7871
12.7158,1.7871
12.7163,1.7871
12.7169,1.7871
12.7175,1.7871
12.7180,1.7871
12.7186,1.7871
12.7191,1.7871
12.7197,1.7822
12.7202,1.7871
12.7208,1.7871
12.7213,1.7871
12.7219,1.7822
12.7224,1.7822
12.7230,1.7871
12.7235,1.7871
12.7241,1.7822
12.7246,1.7871
12.7252,1.7871
12.7257,1.7871
12.7263,1.7871
12.7268,1.7822
12.7274,1.7871
12.7279,1.7822
12.7285,1.7871
12.7290,1.7871
12.7296,1.7822
12.7301,1.7871
12.7307,1.7871
12.7312,1.7871
12.7318,1.7871
12.7324,1.7871
12.7329,1.7871
12.7335,1.7871
12.7340,1.7822
12.7346,1.7822
12.7351,1.7773
12.7357,1.7871
12.7362,1.7871
12.7368,1.7822
12.7373,1.7822
12.7379,1.7871
12.7384,1.7871
12.7390,1.7871
12.7395,1.7822
12.7401,1.7822
12.7406,1.7822
12.7412,1.7773
12.7418,1.7871
12.7423,1.7871
12.7429,1.7822
12.7434,1.7871
12.7440,1.7871
12.7445,1.7822
12.7451,1.7871
12.7456,1.7773
12.7462,1.7773
12.7467,1.7822
12.7473,1.7822
12.7478,1.7871
12.7484,1.7822
12.7489,1.7871
12.7495,1.7773
12.7500,1.7822
12.7506,1.7773
12.7511,1.7822
12.7517,1.7822
12.7523,1.7871
12.7528,1.7822
12.7534,1.7822
12.7539,1.7822
12.7545,1.7871
12.7550,1.7773
12.7556,1.7822
12.7562,1.7871
12.7567,1.7822
12.7573,1.7822
12.7578,1.7822
12.7584,1.7871
12.7589,1.7773
12.7595,1.7822
12.7600,1.7822
12.7606,1.7822
12.7611,1.7822
12.7617,1.7822
12.7622,1.7822
12.7628,1.7871
12.7634,1.7822
12.7639,1.7773
12.7645,1.7822
12.7650,1.7822
12.7656,1.7773
12.7661,1.7822
12.7667,1.7822
12.7672,1.7920
12.7678,1.7822
12.7683,1.7822
12.7689,1.7822
12.7694,1.7822
12.7700,1.7773
12.7705,1.7822
12.7711,1.7822
12.7716,1.7822
12.7722,1.7822
12.7727,1.7773
12.7733,1.7822
12.7739,1.7822
12.7744,1.7822
12.7750,1.7822
12.7755,1.7822
12.7761,1.7773
12.7766,1.7773
12.7772,1.7822
12.7777,1.7822
12.7783,1.7822
12.7788,1.7822
12.7794,1.7822
12.7799,1.7822
12.7805,1.7822
12.7810,1.7822
12.7816,1.7822
12.7821,1.7773
12.7827,1.7822
12.7833,1.7822
12.7838,1.7822
12.7844,1.7725
12.7849,1.7822
12.7855,1.7773
12.7860,1.7822
12.7866,1.7822
12.7872,1.7822
12.7877,1.7822
12.7883,1.7773
12.7888,1.7822
12.7894,1.7822
12.7899,1.7773
12.7905,1.7822
12.7910,1.7822
12.7916,1.7773
12.7921,1.7773
12.7927,1.7822
12.7932,1.7822
12.7938,1.7822
12.7943,1.7773
12.7949,1.7773
12.7954,1.7822
12.7960,1.7822
12.7965,1.7822
12.7971,1.7773
12.7976,1.7822
12.7982,1.7773
12.7987,1.7822
12.7993,1.7773
12.7998,1.7822
12.8004,1.7773
12.8009,1.7773
12.8015,1.7725
12.8021,1.7822
12.8026,1.7725
12.8032,1.7822
12.8037,1.7725
12.8043,1.7822
12.8048,1.7725
12.8054,1.7773
12.8059,1.7773
12.8065,1.7822
12.8070,1.7822
12.8076,1.7773
12.8081,1.7773
12.8087,1.7822
12.8092,1.7773
12.8098,1.7773
12.8104,1.7773
12.8109,1.7822
12.8115,1.7822
12.8120,1.7822
12.8126,1.7822
12.8131,1.7822
12.8137,1.7773
12.8142,1.7773
12.8148,1.7725
12.8153,1.7773
12.8159,1.7725
12.8165,1.7773
12.8170,1.7773
12.8176,1.7773
12.8181,1.7773
12.8187,1.7773
12.8192,1.7773
12.8198,1.7773
12.8203,1.7822
12.8209,1.7773
12.8214,1.7822
12.8220,1.7773
12.8225,1.7725
12.8231,1.7822
12.8236,1.7773
12.8242,1.7773
12.8249,1.7773
12.8255,1.7773
12.8260,1.7725
12.8266,1.7822
12.8271,1.7773
12.8277,1.7773
12.8282,1.7773
12.8288,1.7822
12.8293,1.7725
12.8299,1.7822
12.8304,1.7773
12.8310,1.7773
12.8315,1.7773
12.8321,1.7725
12.8326,1.7773
12.8331,1.7725
12.8337,1.7725
12.8342,1.7725
12.8348,1.7725
12.8353,1.7773
12.8359,1.7773
12.8364,1.7773
12.8370,1.7773
12.8375,1.7773
12.8381,1.7773
12.8386,1.7725
12.8392,1.7773
12.8397,1.7676
12.8403,1.7725
12.8408,1.7725
12.8414,1.7725
12.8419,1.7773
12.8425,1.7725
12.8430,1.7773
12.8436,1.7676
12.8441,1.7725
12.8447,1.7773
12.8452,1.7773
12.8458,1.7773
12.8463,1.7725
12.8468,1.7773
12.8474,1.7676
12.8479,1.7773
12.8485,1.7725
12.8490,1.7725
12.8496,1.7725
12.8501,1.7725
12.8507,1.7773
12.8512,1.7773
12.8518,1.7773
12.8523,1.7725
12.8529,1.7773
12.8534,1.7725
12.8540,1.7725
12.8545,1.7725
12.8551,1.7773
12.8556,1.7725
12.8562,1.7676
12.8567,1.7676
12.8573,1.7725
12.8578,1.7725
12.8584,1.7725
12.8589,1.7725
12.8595,1.7773
12.8600,1.7676
12.8605,1.7725
12.8611,1.7725
12.8616,1.7725
12.8622,1.7725
12.8628,1.7725
12.8633,1.7676
12.8639,1.7725
12.8644,1.7773
12.8650,1.7725
12.8655,1.7725
12.8661,1.7773
12.8666,1.7725
12.8672,1.7725
12.8677,1.7773
12.8683,1.7725
12.8688,1.7725
12.8694,1.7725
12.8699,1.7773
12.8705,1.7725
12.8710,1.7725
12.8716,1.7725
12.8721,1.7725
12.8727,1.7725
12.8732,1.7676
12.8738,1.7725
12.8743,1.7773
12.8749,1.7725
12.8754,1.7725
12.8760,1.7676
12.8765,1.7773
12.8771,1.7725
12.8776,1.7725
12.8782,1.7725
12.8787,1.7725
12.8793,1.7773
12.8798,1.7676
12.8804,1.7725
12.8809,1.7676
12.8817,1.7773
12.8822,1.7725
12.8828,1.7725
12.8833,1.7725
12.8839,1.7725
12.8844,1.7725
12.8850,1.7773
12.8855,1.7773
12.8861,1.7676
12.8867,1.7725
12.8872,1.7676
12.8878,1.7725
12.8883,1.7725
12.8889,1.7676
12.8894,1.7676
12.8900,1.7725
12.8905,1.7725
12.8911,1.7676
12.8916,1.7725
12.8922,1.7725
12.8927,1.7725
12.8933,1.7773
12.8938,1.7676
12.8944,1.7725
12.8949,1.7725
12.8955,1.7676
12.8961,1.7676
12.8966,1.7773
12.8972,1.7627
12.8977,1.7725
12.8983,1.7725
12.8988,1.7676
12.8994,1.7725
12.8999,1.7725
12.9005,1.7725
12.9010,1.7725
12.9016,1.7725
12.9021,1.7773
12.9027,1.7725
12.9032,1.7725
12.9038,1.7725
12.9043,1.7676
12.9049,1.7725
12.9054,1.7676
12.9060,1.7676
12.9065,1.7725
12.9071,1.7725
12.9076,1.7676
12.9082,1.7725
12.9087,1.7676
12.9093,1.7676
12.9098,1.7725
12.9104,1.7676
12.9109,1.7725
12.9115,1.7725
12.9121,1.7725
12.9126,1.7725
12.9132,1.7725
12.9137,1.7725
12.9143,1.7725
12.9148,1.7725
12.9154,1.7725
12.9159,1.7676
12.9165,1.7725
12.9170,1.7725
12.9176,1.7725
12.9181,1.7627
12.9187,1.7725
12.9192,1.7627
12.9198,1.7725
12.9203,1.7725
12.9209,1.7676
12.9215,1.7725
12.9220,1.7725
12.9226,1.7725
12.9231,1.7676
12.9237,1.7676
12.9242,1.7676
12.9248,1.7676
12.9253,1.7725
12.9259,1.7676
12.9264,1.7725
12.9270,1.7676
12.9275,1.7676
12.9281,1.7676
12.9286,1.7676
12.9292,1.7676
12.9297,1.7725
12.9303,1.7725
12.9308,1.7627
12.9314,1.7676
12.9319,1.7676
12.9325,1.7725
12.9330,1.7676
12.9336,1.7725
12.9341,1.7676
12.9347,1.7676
12.9352,1.7676
12.9358,1.7725
12.9364,1.7676
12.9369,1.7676
12.9375,1.7725
12.9380,1.7676
12.9386,1.7725
12.9391,1.7725
12.9397,1.7676
12.9402,1.7676
12.9408,1.7676
12.9413,1.7725
12.9419,1.7627
12.9424,1.7676
12.9430,1.7627
12.9435,1.7725
12.9441,1.7676
12.9446,1.7676
12.9452,1.7627
12.9457,1.7676
12.9463,1.7725
12.9468,1.7676
12.9474,1.7676
12.9479,1.7676
12.9485,1.7676
12.9491,1.7676
12.9497,1.7725
12.9503,1.7676
12.9509,1.7725
12.9515,1.7627
12.9522,1.7676
12.9528,1.7627
12.9534,1.7676
12.9540,1.7676
12.9546,1.7676
12.9552,1.7676
12.9558,1.7627
12.9563,1.7725
12.9569,1.7725
12.9574,1.7676
12.9580,1.7676
12.9585,1.7676
12.9591,1.7676
12.9596,1.7676
12.9602,1.7676
12.9607,1.7578
12.9613,1.7627
12.9619,1.7676
12.9624,1.7627
12.9630,1.7676
12.9635,1.7578
12.9641,1.7627
12.9646,1.7627
12.9652,1.7676
12.9657,1.7627
12.9663,1.7627
12.9668,1.7676
12.9674,1.7676
12.9679,1.7627
12.9685,1.7676
12.9690,1.7725
12.9696,1.7676
12.9701,1.7676
12.9707,1.7676
12.9712,1.7676
12.9718,1.7676
12.9723,1.7676
12.9730,1.7676
12.9736,1.7578
12.9741,1.7627
12.9747,1.7676
12.9752,1.7676
12.9758,1.7627
12.9763,1.7676
12.9769,1.7578
12.9774,1.7676
12.9780,1.7676
12.9785,1.7676
12.9791,1.7676
12.9796,1.7676
12.9802,1.7676
12.9807,1.7627
12.9813,1.7676
12.9818,1.7676
12.9824,1.7627
12.9829,1.7676
12.9835,1.7627
12.9841,1.7676
12.9846,1.7627
12.9852,1.7676
12.9857,1.7676
12.9863,1.7676
12.9868,1.7627
12.9874,1.7578
12.9880,1.7627
12.9885,1.7627
12.9891,1.7627
12.9896,1.7627
12.9902,1.7676
12.9907,1.7578
12.9913,1.7627
12.9918,1.7627
12.9924,1.7578
12.9929,1.7676
12.9935,1.7627
12.9940,1.7676
12.9946,1.7578
12.9951,1.7676
12.9957,1.7627
12.9962,1.7676
12.9968,1.7627
12.9973,1.7627
12.9979,1.7676
12.9984,1.7627
12.9990,1.7627
12.9995,1.7676
13.0001,1.7627
13.0006,1.7578
13.0012,1.7627
13.0018,1.7676
13.0023,1.7627
13.0029,1.7627
13.0034,1.7627
13.0040,1.7676
13.0045,1.7627
13.0051,1.7676
13.0056,1.7627
13.0062,1.7627
13.0067,1.7627
13.0073,1.7627
13.0078,1.7627
13.0084,1.7627
13.0089,1.7627
13.0095,1.7627
13.0100,1.7578
13.0106,1.7627
13.0111,1.7627
13.0117,1.7627
13.0122,1.7676
13.0128,1.7627
13.0134,1.7627
13.0139,1.7627
13.0145,1.7676
13.0150,1.7627
13.0156,1.7627
13.0161,1.7627
13.0167,1.7627
13.0172,1.7578
13.0178,1.7627
13.0183,1.7627
13.0189,1.7578
13.0194,1.7627
13.0200,1.7627
13.0205,1.7627
13.0211,1.7676
13.0216,1.7676
13.0222,1.7627
13.0228,1.7627
13.0233,1.7627
13.0239,1.7627
13.0244,1.7627
13.0250,1.7676
13.0256,1.7627
13.0262,1.7627
13.0267,1.7627
13.0273,1.7627
13.0279,1.7578
13.0284,1.7627
13.0290,1.7578
13.0296,1.7627
13.0302,1.7627
13.0308,1.7627
13.0314,1.7627
13.0320,1.7627
13.0326,1.7578
13.0331,1.7627
13.0337,1.7578
13.0343,1.7627
13.0348,1.7627
13.0354,1.7627
13.0359,1.7627
13.0365,1.7627
13.0371,1.7578
13.0376,1.7627
13.0382,1.7529
13.0388,1.7627
13.0393,1.7627
13.0399,1.7627
13.0404,1.7627
13.0410,1.7627
13.0415,1.7627
13.0421,1.7627
13.0426,1.7627
13.0432,1.7627
13.0437,1.7627
13.0443,1.7627
13.0448,1.7578
13.0454,1.7627
13.0459,1.7578
13.0465,1.7578
13.0470,1.7578
13.0476,1.7578
13.0481,1.7627
13.0487,1.7627
13.0494,1.7578
13.0500,1.7578
13.0506,1.7627
13.0511,1.7578
13.0517,1.7578
13.0523,1.7578
13.0529,1.7627
13.0535,1.7578
13.0541,1.7578
13.0546,1.7627
13.0552,1.7578
13.0558,1.7627
13.0564,1.7627
13.0570,1.7529
13.0576,1.7578
13.0582,1.7529
13.0587,1.7627
13.0593,1.7578
13.0599,1.7627
13.0604,1.7578
13.0610,1.7627
13.0615,1.7578
13.0621,1.7627
13.0626,1.7627
13.0632,1.7578
13.0637,1.7627
13.0643,1.7627
13.0648,1.7627
13.0654,1.7627
13.0659,1.7627
13.0665,1.7627
13.0670,1.7627
13.0676,1.7627
13.0681,1.7627
13.0687,1.7627
13.0692,1.7578
13.0698,1.7578
13.0703,1.7578
13.0709,1.7627
13.0715,1.7627
13.0720,1.7578
13.0726,1.7578
13.0732,1.7627
13.0737,1.7578
13.0743,1.7578
13.0748,1.7627
13.0754,1.7578
13.0760,1.7627
13.0765,1.7578
13.0771,1.7578
13.0776,1.7578
13.0782,1.7578
13.0787,1.7578
13.0793,1.7578
13.0798,1.7578
13.0804,1.7578
13.0809,1.7578
13.0815,1.7627
13.0820,1.7627
13.0826,1.7627
13.0831,1.7529
13.0837,1.7627
13.0842,1.7578
13.0848,1.7578
13.0853,1.7627
13.0859,1.7578
13.0864,1.7578
13.0870,1.7578
13.0875,1.7578
13.0882,1.7578
13.0888,1.7627
13.0893,1.7578
13.0899,1.7578
13.0904,1.7578
13.0910,1.7627
13.0915,1.7627
13.0921,1.7578
13.0926,1.7529
13.0932,1.7578
13.0937,1.7627
13.0943,1.7578
13.0948,1.7578
13.0954,1.7578
13.0959,1.7627
13.0965,1.7578
13.0970,1.7578
13.0975,1.7578
13.0981,1.7578
13.0986,1.7529
13.0992,1.7578
13.0997,1.7578
13.1003,1.7578
13.1008,1.7578
13.1014,1.7627
13.1019,1.7529
13.1025,1.7578
13.1030,1.7627
13.1035,1.7578
13.1041,1.7578
13.1046,1.7627
13.1052,1.7578
13.1057,1.7529
13.1063,1.7578
13.1068,1.7578
13.1074,1.7578
13.1079,1.7578
13.1084,1.7529
13.1090,1.7578
13.1095,1.7578
13.1101,1.7529
13.1106,1.7578
13.1112,1.7529
13.1117,1.7578
13.1123,1.7627
13.1128,1.7578
13.1134,1.7578
13.1139,1.7578
13.1144,1.7529
13.1150,1.7529
13.1155,1.7578
13.1161,1.7529
13.1166,1.7578
13.1172,1.7578
13.1177,1.7578
13.1183,1.7529
13.1188,1.7578
13.1194,1.7529
13.1199,1.7578
13.1204,1.7578
13.1210,1.7529
13.1215,1.7578
13.1221,1.7578
13.1226,1.7578
13.1232,1.7578
13.1237,1.7578
13.1243,1.7578
13.1248,1.7529
13.1253,1.7529
13.1259,1.7529
13.1264,1.7529
13.1270,1.7529
13.1275,1.7529
13.1281,1.7578
13.1286,1.7578
13.1292,1.7578
13.1297,1.7578
13.1303,1.7578
13.1308,1.7529
13.1313,1.7578
13.1319,1.7529
13.1324,1.7529
13.1330,1.7578
13.1335,1.7529
13.1341,1.7578
13.1346,1.7578
13.1352,1.7529
13.1357,1.7578
13.1363,1.7529
13.1368,1.7578
13.1373,1.7578
13.1379,1.7578
13.1384,1.7529
13.1390,1.7529
13.1395,1.7529
13.1401,1.7529
13.1406,1.7529
13.1412,1.7529
13.1417,1.7529
13.1422,1.7529
13.1428,1.7578
13.1433,1.7578
13.1439,1.7529
13.1444,1.7480
13.1450,1.7529
13.1455,1.7480
13.1463,1.7529
13.1469,1.7529
13.1474,1.7480
13.1480,1.7529
13.1485,1.7578
13.1491,1.7529
13.1496,1.7529
13.1502,1.7529
13.1507,1.7529
13.1513,1.7529
13.1518,1.7529
13.1524,1.7529
13.1529,1.7529
13.1534,1.7529
13.1540,1.7529
13.1545,1.7529
13.1551,1.7578
13.1556,1.7480
13.1562,1.7529
13.1567,1.7529
13.1573,1.7529
13.1578,1.7529
13.1584,1.7529
13.1589,1.7480
13.1594,1.7578
13.1600,1.7480
13.1605,1.7578
13.1611,1.7529
13.1616,1.7578
13.1622,1.7480
13.1627,1.7529
13.1633,1.7432
13.1638,1.7529
13.1644,1.7480
13.1649,1.7529
13.1655,1.7578
13.1660,1.7480
13.1666,1.7529
13.1671,1.7529
13.1677,1.7529
13.1682,1.7529
13.1687,1.7529
13.1693,1.7529
13.1698,1.7529
13.1704,1.7480
13.1709,1.7529
13.1715,1.7480
13.1720,1.7529
13.1726,1.7529
13.1731,1.7529
13.1737,1.7480
13.1742,1.7529
13.1747,1.7480
13.1753,1.7529
13.1758,1.7529
13.1764,1.7529
13.1769,1.7529
13.1775,1.7578
13.1780,1.7529
13.1786,1.7529
13.1791,1.7529
13.1797,1.7529
13.1802,1.7480
13.1807,1.7480
13.1813,1.7529
13.1818,1.7529
13.1824,1.7529
13.1829,1.7529
13.1835,1.7480
13.1840,1.7480
13.1846,1.7529
13.1851,1.7529
13.1857,1.7529
13.1862,1.7529
13.1868,1.7529
13.1873,1.7529
13.1878,1.7529
13.1884,1.7578
13.1890,1.7529
13.1896,1.7529
13.1901,1.7480
13.1907,1.7480
13.1912,1.7480
13.1918,1.7432
13.1923,1.7480
13.1929,1.7529
13.1934,1.7529
13.1940,1.7480
13.1945,1.7529
13.1951,1.7480
13.1956,1.7480
13.1962,1.7480
13.1967,1.7529
13.1973,1.7529
13.1978,1.7480
13.1984,1.7529
13.1990,1.7480
13.1995,1.7529
13.2001,1.7529
13.2006,1.7529
13.2012,1.7480
13.2017,1.7529
13.2023,1.7529
13.2028,1.7529
13.2034,1.7529
13.2039,1.7480
13.2045,1.7529
13.2050,1.7529
13.2056,1.7529
13.2061,1.7529
13.2067,1.7529
13.2072,1.7529
13.2078,1.7529
13.2083,1.7578
13.2089,1.7529
13.2094,1.7480
13.2100,1.7529
13.2105,1.7529
13.2111,1.7480
13.2117,1.7529
13.2122,1.7529
13.2128,1.7529
13.2133,1.7578
13.2139,1.7529
13.2144,1.7480
13.2150,1.7529
13.2155,1.7529
13.2161,1.7480
13.2166,1.7578
13.2172,1.7578
13.2177,1.7480
13.2183,1.7578
13.2188,1.7529
13.2194,1.7529
13.2199,1.7480
13.2205,1.7578
13.2210,1.7529
13.2216,1.7529
13.2222,1.7529
13.2227,1.7529
13.2233,1.7578
13.2238,1.7480
13.2244,1.7578
13.2249,1.7578
13.2255,1.7578
13.2260,1.7578
13.2266,1.7578
13.2271,1.7480
13.2277,1.7578
13.2282,1.7529
13.2288,1.7529
13.2293,1.7480
13.2299,1.7529
13.2304,1.7578
13.2310,1.7578
13.2316,1.7578
13.2321,1.7578
13.2327,1.7578
13.2332,1.7529
13.2338,1.7529
13.2343,1.7578
13.2349,1.7529
13.2354,1.7529
13.2360,1.7578
13.2365,1.7529
13.2371,1.7578
13.2377,1.7578
13.2382,1.7578
13.2388,1.7578
13.2393,1.7529
13.2399,1.7578
13.2404,1.7578
13.2410,1.7578
13.2415,1.7627
13.2421,1.7627
13.2426,1.7578
13.2432,1.7627
13.2437,1.7627
13.2443,1.7627
13.2448,1.7578
13.2454,1.7529
13.2459,1.7578
13.2465,1.7578
13.2470,1.7627
13.2476,1.7578
13.2481,1.7627
13.2487,1.7627
13.2492,1.7578
13.2498,1.7578
13.2503,1.7578
13.2509,1.7578
13.2515,1.7578
13.2520,1.7529
13.2526,1.7578
13.2531,1.7578
13.2537,1.7529
13.2542,1.7627
13.2548,1.7578
13.2553,1.7578
13.2559,1.7627
13.2564,1.7578
13.2570,1.7578
13.2575,1.7627
13.2581,1.7627
13.2587,1.7627
13.2592,1.7627
13.2598,1.7627
13.2603,1.7578
13.2609,1.7627
13.2615,1.7627
13.2620,1.7627
13.2626,1.7627
13.2631,1.7627
13.2637,1.7578
13.2642,1.7627
13.2648,1.7627
13.2653,1.7627
13.2659,1.7627
13.2664,1.7578
13.2670,1.7627
13.2675,1.7578
13.2681,1.7627
13.2686,1.7627
13.2692,1.7676
13.2697,1.7627
13.2703,1.7578
13.2708,1.7627
13.2714,1.7578
13.2719,1.7627
13.2725,1.7627
13.2730,1.7627
13.2736,1.7627
13.2741,1.7676
13.2747,1.7578
13.2752,1.7627
13.2758,1.7627
13.2763,1.7627
13.2769,1.7627
13.2774,1.7578
13.2780,1.7627
13.2785,1.7627
13.2791,1.7627
13.2796,1.7627
13.2802,1.7627
13.2807,1.7627
13.2813,1.7627
13.2818,1.7578
13.2824,1.7627
13.2829,1.7627
13.2835,1.7627
13.2840,1.7627
13.2846,1.7578
13.2851,1.7578
13.2857,1.7627
13.2862,1.7627
13.2868,1.7578
13.2873,1.7627
13.2879,1.7627
13.2884,1.7627
13.2890,1.7676
13.2896,1.7627
13.2901,1.7627
13.2907,1.7578
13.2912,1.7627
13.2918,1.7627
13.2923,1.7627
13.2929,1.7627
13.2934,1.7627
13.2940,1.7627
13.2945,1.7627
13.2951,1.7578
13.2956,1.7627
13.2962,1.7627
13.2968,1.7627
13.2973,1.7578
13.2979,1.7578
13.2984,1.7627
13.2990,1.7627
13.2995,1.7627
13.3001,1.7578
13.3006,1.7627
13.3012,1.7627
13.3017,1.7627
13.3023,1.7627
13.3028,1.7627
13.3034,1.7627
13.3040,1.7578
13.3045,1.7627
13.3051,1.7578
13.3056,1.7627
13.3062,1.7578
13.3068,1.7578
13.3074,1.7578
13.3080,1.7627
13.3085,1.7627
13.3091,1.7627
13.3096,1.7627
13.3102,1.7578
13.3107,1.7627
13.3113,1.7627
13.3118,1.7627
13.3124,1.7578
13.3129,1.7627
13.3135,1.7627
13.3140,1.7578
13.3146,1.7627
13.3151,1.7627
13.3157,1.7627
13.3162,1.7578
13.3168,1.7578
13.3173,1.7578
13.3179,1.7627
13.3184,1.7578
13.3190,1.7578
13.3195,1.7578
13.3201,1.7529
13.3206,1.7578
13.3212,1.7627
13.3218,1.7529
13.3223,1.7578
13.3229,1.7578
13.3234,1.7529
13.3240,1.7578
13.3245,1.7578
13.3251,1.7529
13.3256,1.7578
13.3262,1.7627
13.3267,1.7627
13.3273,1.7578
13.3278,1.7529
13.3284,1.7578
13.3289,1.7578
13.3295,1.7578
13.3300,1.7578
13.3306,1.7578
13.3311,1.7578
13.3317,1.7529
13.3323,1.7578
13.3328,1.7578
13.3334,1.7578
13.3339,1.7578
13.3345,1.7578
13.3350,1.7578
13.3356,1.7480
13.3361,1.7578
13.3367,1.7627
13.3372,1.7529
13.3378,1.7578
13.3383,1.7529
13.3389,1.7578
13.3394,1.7529
13.3400,1.7578
13.3405,1.7529
13.3411,1.7529
13.3416,1.7529
13.3422,1.7529
13.3427,1.7529
13.3433,1.7529
13.3439,1.7578
13.3444,1.7578
13.3450,1.7480
13.3455,1.7578
13.3461,1.7529
13.3466,1.7529
13.3472,1.7529
13.3477,1.7578
13.3483,1.7529
13.3488,1.7529
13.3494,1.7529
13.3499,1.7529
13.3505,1.7529
13.3510,1.7529
13.3516,1.7529
13.3521,1.7480
13.3527,1.7578
13.3532,1.7529
13.3538,1.7529
13.3543,1.7529
13.3549,1.7529
13.3554,1.7529
13.3560,1.7529
13.3565,1.7529
13.3571,1.7529
13.3577,1.7529
13.3582,1.7529
13.3588,1.7480
13.3593,1.7529
13.3599,1.7529
13.3604,1.7480
13.3610,1.7529
13.3615,1.7529
13.3621,1.7480
13.3626,1.7480
13.3632,1.7480
13.3637,1.7480
13.3643,1.7432
13.3648,1.7480
13.3654,1.7480
13.3659,1.7529
13.3665,1.7432
13.3670,1.7529
13.3676,1.7480
13.3681,1.7480
13.3687,1.7480
13.3692,1.7480
13.3698,1.7529
13.3703,1.7480
13.3709,1.7480
13.3715,1.7480
13.3720,1.7480
13.3726,1.7480
13.3731,1.7480
13.3737,1.7529
13.3743,1.7480
13.3748,1.7529
13.3754,1.7480
13.3759,1.7480
13.3765,1.7480
13.3770,1.7480
13.3776,1.7432
13.3781,1.7432
13.3787,1.7480
13.3792,1.7480
13.3798,1.7480
13.3803,1.7480
13.3809,1.7480
13.3815,1.7480
13.3820,1.7480
13.3826,1.7432
13.3831,1.7480
13.3837,1.7480
13.3842,1.7480
13.3848,1.7529
13.3854,1.7383
13.3860,1.7480
13.3865,1.7480
13.3871,1.7432
13.3877,1.7480
13.3882,1.7480
13.3888,1.7432
13.3893,1.7383
13.3899,1.7432
13.3905,1.7480
13.3910,1.7432
13.3916,1.7480
13.3921,1.7432
13.3927,1.7432
13.3932,1.7480
13.3938,1.7480
13.3943,1.7432
13.3949,1.7480
13.3954,1.7432
13.3960,1.7432
13.3965,1.7432
13.3971,1.7432
13.3976,1.7480
13.3982,1.7432
13.3987,1.7432
13.3992,1.7480
13.3998,1.7480
13.4003,1.7480
13.4009,1.7383
13.4015,1.7432
13.4021,1.7432
13.4026,1.7432
13.4032,1.7383
13.4037,1.7480
13.4043,1.7383
13.4048,1.7432
13.4054,1.7480
13.4059,1.7432
13.4065,1.7383
13.4070,1.7480
13.4076,1.7432
13.4081,1.7383
13.4087,1.7432
13.4092,1.7432
13.4098,1.7432
13.4103,1.7432
13.4109,1.7383
13.4114,1.7383
13.4120,1.7432
13.4126,1.7432
13.4131,1.7432
13.4137,1.7383
13.4142,1.7432
13.4148,1.7432
13.4153,1.7432
13.4159,1.7383
13.4164,1.7432
13.4170,1.7432
13.4175,1.7432
13.4181,1.7432
13.4186,1.7480
13.4192,1.7432
13.4197,1.7432
13.4203,1.7432
13.4208,1.7432
13.4214,1.7432
13.4219,1.7432
13.4225,1.7480
13.4230,1.7432
13.4236,1.7432
13.4241,1.7432
13.4247,1.7480
13.4253,1.7334
13.4258,1.7383
13.4264,1.7432
13.4269,1.7480
13.4275,1.7480
13.4280,1.7480
13.4286,1.7383
13.4291,1.7432
13.4297,1.7432
13.4302,1.7383
13.4308,1.7432
13.4313,1.7432
13.4319,1.7383
13.4324,1.7432
13.4330,1.7432
13.4335,1.7383
13.4341,1.7432
13.4346,1.7432
13.4352,1.7383
13.4357,1.7432
13.4363,1.7432
13.4368,1.7432
13.4374,1.7432
13.4380,1.7432
13.4385,1.7432
13.4391,1.7432
13.4396,1.7432
13.4402,1.7383
13.4407,1.7432
13.4413,1.7432
13.4418,1.7432
13.4424,1.7383
13.4429,1.7432
13.4435,1.7383
13.4440,1.7383
13.4447,1.7432
13.4453,1.7383
13.4459,1.7432
13.4465,1.7383
13.4470,1.7432
13.4476,1.7432
13.4481,1.7432
13.4487,1.7432
13.4492,1.7432
13.4498,1.7383
13.4503,1.7432
13.4509,1.7432
13.4514,1.7383
13.4520,1.7432
13.4526,1.7383
13.4531,1.7383
13.4537,1.7334
13.4542,1.7432
13.4548,1.7432
13.4553,1.7383
13.4559,1.7383
13.4564,1.7432
13.4570,1.7432
13.4575,1.7383
13.4581,1.7383
13.4586,1.7432
13.4592,1.7383
13.4597,1.7432
13.4603,1.7383
13.4608,1.7334
13.4614,1.7432
13.4619,1.7432
