Время[c], Напряжение[B]
18.6077,1.2646
18.6083,1.2646
18.6088,1.2598
18.6094,1.2646
18.6099,1.2598
18.6105,1.2598
18.6110,1.2598
18.6115,1.2598
18.6121,1.2646
18.6126,1.2646
18.6132,1.2646
18.6137,1.2598
18.6143,1.2598
18.6148,1.2646
18.6153,1.2646
18.6159,1.2598
18.6164,1.2598
18.6170,1.2598
18.6175,1.2598
18.6181,1.2598
18.6186,1.2646
18.6191,1.2646
18.6197,1.2598
18.6202,1.2598
18.6208,1.2598
18.6213,1.2598
18.6219,1.2646
18.6224,1.2646
18.6229,1.2598
18.6235,1.2598
18.6240,1.2598
18.6246,1.2598
18.6252,1.2598
18.6258,1.2598
18.6263,1.2598
18.6269,1.2646
18.6274,1.2598
18.6280,1.2549
18.6285,1.2549
18.6291,1.2598
18.6296,1.2598
18.6302,1.2598
18.6307,1.2598
18.6312,1.2598
18.6318,1.2598
18.6324,1.2646
18.6329,1.2646
18.6335,1.2598
18.6340,1.2598
18.6345,1.2598
18.6351,1.2598
18.6356,1.2598
18.6362,1.2598
18.6367,1.2598
18.6373,1.2646
18.6378,1.2598
18.6384,1.2598
18.6389,1.2598
18.6394,1.2598
18.6400,1.2549
18.6405,1.2598
18.6411,1.2598
18.6416,1.2598
18.6422,1.2598
18.6427,1.2598
18.6433,1.2646
18.6438,1.2598
18.6444,1.2549
18.6449,1.2646
18.6454,1.2598
18.6460,1.2549
18.6465,1.2598
18.6471,1.2598
18.6476,1.2598
18.6482,1.2598
18.6487,1.2598
18.6493,1.2646
18.6498,1.2598
18.6503,1.2549
18.6509,1.2598
18.6514,1.2598
18.6520,1.2549
18.6525,1.2549
18.6531,1.2598
18.6536,1.2646
18.6541,1.2598
18.6547,1.2598
18.6552,1.2598
18.6558,1.2598
18.6563,1.2598
18.6569,1.2598
18.6574,1.2598
18.6579,1.2549
18.6585,1.2549
18.6590,1.2598
18.6596,1.2549
18.6601,1.2598
18.6607,1.2549
18.6612,1.2500
18.6617,1.2598
18.6623,1.2598
18.6628,1.2598
18.6634,1.2598
18.6639,1.2598
18.6645,1.2598
18.6650,1.2598
18.6655,1.2598
18.6661,1.2598
18.6666,1.2598
18.6672,1.2549
18.6677,1.2598
18.6683,1.2598
18.6688,1.2598
18.6693,1.2549
18.6699,1.2646
18.6704,1.2598
18.6710,1.2598
18.6715,1.2598
18.6721,1.2598
18.6726,1.2598
18.6732,1.2598
18.6737,1.2598
18.6742,1.2598
18.6748,1.2598
18.6753,1.2598
18.6759,1.2598
18.6764,1.2598
18.6770,1.2598
18.6775,1.2598
18.6781,1.2598
18.6786,1.2598
18.6792,1.2598
18.6797,1.2646
18.6802,1.2598
18.6808,1.2598
18.6813,1.2598
18.6819,1.2598
18.6824,1.2549
18.6830,1.2549
18.6835,1.2598
18.6841,1.2598
18.6846,1.2598
18.6852,1.2598
18.6857,1.2598
18.6862,1.2646
18.6869,1.2598
18.6874,1.2598
18.6880,1.2598
18.6885,1.2598
18.6891,1.2598
18.6896,1.2598
18.6902,1.2598
18.6908,1.2598
18.6913,1.2598
18.6919,1.2549
18.6924,1.2598
18.6930,1.2598
18.6935,1.2598
18.6941,1.2549
18.6946,1.2549
18.6952,1.2598
18.6957,1.2598
18.6963,1.2646
18.6968,1.2549
18.6974,1.2598
18.6979,1.2646
18.6985,1.2598
18.6990,1.2598
18.6996,1.2598
18.7001,1.2598
18.7007,1.2598
18.7012,1.2598
18.7018,1.2646
18.7024,1.2598
18.7029,1.2598
18.7035,1.2598
18.7040,1.2549
18.7046,1.2646
18.7051,1.2646
18.7057,1.2598
18.7062,1.2646
18.7068,1.2646
18.7073,1.2646
18.7079,1.2646
18.7084,1.2646
18.7090,1.2646
18.7096,1.2646
18.7101,1.2646
18.7107,1.2646
18.7112,1.2598
18.7118,1.2598
18.7123,1.2598
18.7129,1.2598
18.7134,1.2598
18.7140,1.2646
18.7145,1.2549
18.7151,1.2646
18.7156,1.2598
18.7162,1.2646
18.7167,1.2646
18.7173,1.2646
18.7178,1.2598
18.7184,1.2646
18.7189,1.2646
18.7195,1.2598
18.7200,1.2646
18.7206,1.2549
18.7211,1.2646
18.7217,1.2598
18.7223,1.2646
18.7228,1.2646
18.7234,1.2646
18.7239,1.2598
18.7245,1.2646
18.7250,1.2646
18.7256,1.2646
18.7261,1.2646
18.7267,1.2646
18.7272,1.2598
18.7278,1.2646
18.7283,1.2549
18.7289,1.2646
18.7294,1.2646
18.7304,1.2598
18.7309,1.2646
18.7315,1.2646
18.7320,1.2598
18.7326,1.2646
18.7331,1.2695
18.7337,1.2598
18.7342,1.2646
18.7348,1.2646
18.7353,1.2646
18.7359,1.2598
18.7365,1.2646
18.7370,1.2646
18.7376,1.2646
18.7381,1.2646
18.7387,1.2646
18.7392,1.2646
18.7398,1.2646
18.7403,1.2598
18.7409,1.2695
18.7414,1.2646
18.7420,1.2646
18.7425,1.2695
18.7431,1.2646
18.7436,1.2646
18.7442,1.2695
18.7447,1.2646
18.7453,1.2646
18.7458,1.2646
18.7464,1.2598
18.7469,1.2646
18.7475,1.2695
18.7480,1.2646
18.7486,1.2695
18.7491,1.2646
18.7497,1.2695
18.7503,1.2646
18.7508,1.2646
18.7514,1.2646
18.7519,1.2695
18.7525,1.2695
18.7530,1.2646
18.7536,1.2695
18.7541,1.2695
18.7547,1.2695
18.7552,1.2646
18.7558,1.2598
18.7563,1.2646
18.7569,1.2695
18.7574,1.2598
18.7580,1.2695
18.7585,1.2646
18.7591,1.2695
18.7596,1.2695
18.7602,1.2646
18.7608,1.2695
18.7613,1.2646
18.7619,1.2695
18.7624,1.2695
18.7630,1.2646
18.7635,1.2646
18.7641,1.2646
18.7646,1.2646
18.7652,1.2646
18.7657,1.2695
18.7663,1.2646
18.7668,1.2695
18.7674,1.2646
18.7679,1.2695
18.7685,1.2646
18.7690,1.2646
18.7696,1.2695
18.7701,1.2695
18.7707,1.2646
18.7712,1.2695
18.7718,1.2695
18.7724,1.2695
18.7729,1.2695
18.7735,1.2695
18.7740,1.2695
18.7746,1.2646
18.7752,1.2695
18.7757,1.2695
18.7763,1.2695
18.7768,1.2695
18.7774,1.2695
18.7779,1.2646
18.7785,1.2646
18.7790,1.2695
18.7796,1.2744
18.7801,1.2695
18.7807,1.2646
18.7812,1.2646
18.7818,1.2695
18.7823,1.2695
18.7829,1.2646
18.7834,1.2646
18.7840,1.2646
18.7845,1.2646
18.7851,1.2695
18.7856,1.2646
18.7862,1.2646
18.7868,1.2646
18.7873,1.2646
18.7879,1.2598
18.7884,1.2646
18.7890,1.2695
18.7895,1.2695
18.7901,1.2646
18.7906,1.2695
18.7912,1.2646
18.7917,1.2646
18.7923,1.2646
18.7928,1.2646
18.7934,1.2646
18.7939,1.2646
18.7945,1.2646
18.7951,1.2646
18.7956,1.2646
18.7962,1.2598
18.7967,1.2646
18.7973,1.2646
18.7978,1.2646
18.7984,1.2646
18.7989,1.2646
18.7995,1.2646
18.8000,1.2695
18.8006,1.2646
18.8011,1.2646
18.8017,1.2646
18.8022,1.2646
18.8028,1.2695
18.8033,1.2695
18.8039,1.2646
18.8044,1.2646
18.8050,1.2646
18.8055,1.2646
18.8061,1.2646
18.8066,1.2646
18.8072,1.2598
18.8077,1.2646
18.8083,1.2598
18.8088,1.2646
18.8094,1.2598
18.8100,1.2646
18.8105,1.2646
18.8111,1.2646
18.8116,1.2598
18.8122,1.2646
18.8127,1.2646
18.8133,1.2598
18.8138,1.2646
18.8144,1.2598
18.8149,1.2646
18.8155,1.2646
18.8160,1.2646
18.8166,1.2646
18.8171,1.2646
18.8177,1.2646
18.8182,1.2598
18.8188,1.2646
18.8193,1.2598
18.8199,1.2598
18.8204,1.2646
18.8210,1.2598
18.8215,1.2646
18.8221,1.2598
18.8226,1.2598
18.8232,1.2598
18.8237,1.2598
18.8243,1.2646
18.8248,1.2598
18.8259,1.2646
18.8264,1.2646
18.8270,1.2598
18.8275,1.2598
18.8281,1.2598
18.8286,1.2646
18.8292,1.2646
18.8297,1.2598
18.8303,1.2646
18.8308,1.2598
18.8314,1.2598
18.8319,1.2598
18.8325,1.2598
18.8330,1.2598
18.8336,1.2598
18.8341,1.2646
18.8347,1.2549
18.8352,1.2598
18.8357,1.2646
18.8363,1.2598
18.8368,1.2598
18.8374,1.2549
18.8379,1.2598
18.8385,1.2598
18.8390,1.2646
18.8396,1.2598
18.8401,1.2646
18.8407,1.2549
18.8412,1.2598
18.8418,1.2598
18.8423,1.2646
18.8429,1.2598
18.8435,1.2598
18.8440,1.2598
18.8446,1.2549
18.8451,1.2598
18.8457,1.2598
18.8462,1.2598
18.8468,1.2598
18.8473,1.2598
18.8479,1.2598
18.8484,1.2598
18.8490,1.2598
18.8495,1.2598
18.8501,1.2598
18.8506,1.2598
18.8511,1.2598
18.8517,1.2549
18.8522,1.2549
18.8528,1.2549
18.8533,1.2500
18.8539,1.2549
18.8544,1.2598
18.8550,1.2598
18.8555,1.2598
18.8561,1.2598
18.8566,1.2598
18.8572,1.2598
18.8577,1.2549
18.8583,1.2549
18.8588,1.2549
18.8594,1.2598
18.8600,1.2598
18.8605,1.2549
18.8611,1.2598
18.8617,1.2549
18.8623,1.2549
18.8629,1.2598
18.8635,1.2598
18.8640,1.2598
18.8646,1.2549
18.8652,1.2549
18.8658,1.2598
18.8664,1.2549
18.8669,1.2549
18.8675,1.2549
18.8680,1.2549
18.8686,1.2598
18.8692,1.2598
18.8697,1.2549
18.8703,1.2549
18.8708,1.2500
18.8714,1.2598
18.8719,1.2549
18.8725,1.2500
18.8730,1.2549
18.8736,1.2549
18.8741,1.2549
18.8747,1.2549
18.8753,1.2549
18.8758,1.2549
18.8764,1.2549
18.8769,1.2500
18.8775,1.2549
18.8780,1.2549
18.8786,1.2500
18.8791,1.2549
18.8797,1.2549
18.8802,1.2549
18.8808,1.2549
18.8813,1.2549
18.8819,1.2500
18.8824,1.2549
18.8830,1.2500
18.8835,1.2549
18.8841,1.2549
18.8846,1.2500
18.8852,1.2549
18.8858,1.2549
18.8863,1.2500
18.8869,1.2549
18.8874,1.2500
18.8880,1.2500
18.8886,1.2500
18.8891,1.2549
18.8897,1.2500
18.8902,1.2500
18.8908,1.2549
18.8913,1.2549
18.8919,1.2549
18.8924,1.2549
18.8930,1.2549
18.8935,1.2500
18.8941,1.2549
18.8946,1.2500
18.8952,1.2549
18.8957,1.2549
18.8963,1.2549
18.8969,1.2500
18.8974,1.2500
18.8980,1.2500
18.8985,1.2549
18.8991,1.2500
18.8996,1.2500
18.9002,1.2500
18.9007,1.2500
18.9013,1.2500
18.9018,1.2500
18.9024,1.2549
18.9029,1.2500
18.9035,1.2500
18.9040,1.2500
18.9046,1.2500
18.9051,1.2500
18.9057,1.2500
18.9062,1.2500
18.9068,1.2451
18.9073,1.2500
18.9079,1.2500
18.9084,1.2500
18.9090,1.2549
18.9095,1.2549
18.9101,1.2500
18.9107,1.2500
18.9112,1.2500
18.9118,1.2500
18.9123,1.2451
18.9129,1.2500
18.9135,1.2500
18.9140,1.2500
18.9146,1.2500
18.9151,1.2451
18.9157,1.2500
18.9162,1.2500
18.9168,1.2500
18.9173,1.2500
18.9179,1.2500
18.9184,1.2500
18.9190,1.2500
18.9195,1.2500
18.9201,1.2500
18.9206,1.2500
18.9212,1.2451
18.9217,1.2500
18.9223,1.2500
18.9228,1.2500
18.9234,1.2500
18.9240,1.2451
18.9245,1.2500
18.9251,1.2500
18.9256,1.2500
18.9262,1.2451
18.9267,1.2500
18.9273,1.2500
18.9278,1.2500
18.9284,1.2500
18.9289,1.2451
18.9295,1.2451
18.9300,1.2500
18.9306,1.2500
18.9311,1.2451
18.9317,1.2500
18.9322,1.2500
18.9328,1.2500
18.9333,1.2451
18.9339,1.2500
18.9344,1.2500
18.9350,1.2451
18.9355,1.2451
18.9361,1.2500
18.9366,1.2451
18.9372,1.2500
18.9378,1.2451
18.9383,1.2500
18.9389,1.2451
18.9394,1.2500
18.9400,1.2451
18.9405,1.2500
18.9411,1.2500
18.9416,1.2451
18.9422,1.2451
18.9427,1.2500
18.9433,1.2451
18.9438,1.2451
18.9444,1.2500
18.9449,1.2451
18.9455,1.2500
18.9460,1.2500
18.9466,1.2500
18.9471,1.2500
18.9477,1.2451
18.9482,1.2402
18.9488,1.2451
18.9493,1.2451
18.9499,1.2451
18.9504,1.2451
18.9510,1.2402
18.9516,1.2500
18.9521,1.2500
18.9527,1.2500
18.9532,1.2451
18.9538,1.2451
18.9543,1.2451
18.9549,1.2451
18.9554,1.2451
18.9560,1.2451
18.9565,1.2451
18.9571,1.2451
18.9576,1.2451
18.9582,1.2451
18.9587,1.2500
18.9593,1.2451
18.9598,1.2451
18.9604,1.2451
18.9609,1.2500
18.9615,1.2451
18.9620,1.2451
18.9626,1.2402
18.9631,1.2500
18.9637,1.2402
18.9642,1.2451
18.9648,1.2451
18.9654,1.2451
18.9659,1.2402
18.9665,1.2451
18.9670,1.2451
18.9676,1.2402
18.9681,1.2451
18.9687,1.2500
18.9692,1.2500
18.9698,1.2451
18.9703,1.2500
18.9709,1.2402
18.9714,1.2451
18.9720,1.2451
18.9726,1.2500
18.9731,1.2500
18.9737,1.2500
18.9742,1.2500
18.9748,1.2500
18.9753,1.2451
18.9759,1.2451
18.9764,1.2451
18.9770,1.2451
18.9775,1.2451
18.9781,1.2500
18.9786,1.2451
18.9792,1.2500
18.9797,1.2500
18.9803,1.2451
18.9808,1.2500
18.9814,1.2500
18.9819,1.2402
18.9825,1.2451
18.9830,1.2451
18.9836,1.2451
18.9842,1.2451
18.9847,1.2451
18.9853,1.2451
18.9858,1.2402
18.9864,1.2451
18.9869,1.2451
18.9875,1.2451
18.9880,1.2451
18.9886,1.2451
18.9892,1.2451
18.9897,1.2500
18.9903,1.2451
18.9908,1.2451
18.9914,1.2451
18.9919,1.2500
18.9925,1.2451
18.9930,1.2451
18.9936,1.2451
18.9941,1.2451
18.9947,1.2402
18.9952,1.2451
18.9958,1.2451
18.9963,1.2451
18.9969,1.2451
18.9974,1.2451
18.9980,1.2451
18.9986,1.2500
18.9991,1.2500
18.9997,1.2451
19.0002,1.2451
19.0008,1.2451
19.0013,1.2500
19.0019,1.2451
19.0024,1.2451
19.0030,1.2451
19.0035,1.2451
19.0041,1.2451
19.0046,1.2451
19.0052,1.2500
19.0057,1.2500
19.0063,1.2451
19.0068,1.2451
19.0074,1.2451
19.0079,1.2451
19.0085,1.2451
19.0090,1.2451
19.0096,1.2451
19.0101,1.2451
19.0107,1.2451
19.0113,1.2451
19.0118,1.2451
19.0124,1.2451
19.0129,1.2500
19.0135,1.2451
19.0140,1.2402
19.0146,1.2451
19.0151,1.2451
19.0157,1.2402
19.0162,1.2451
19.0168,1.2451
19.0173,1.2451
19.0179,1.2451
19.0184,1.2451
19.0190,1.2402
19.0195,1.2402
19.0201,1.2451
19.0206,1.2451
19.0212,1.2402
19.0217,1.2451
19.0223,1.2451
19.0228,1.2451
19.0234,1.2451
19.0239,1.2500
19.0245,1.2402
19.0254,1.2451
19.0260,1.2451
19.0267,1.2451
19.0273,1.2451
19.0278,1.2451
19.0284,1.2451
19.0289,1.2500
19.0295,1.2451
19.0300,1.2402
19.0306,1.2402
19.0311,1.2451
19.0317,1.2451
19.0322,1.2451
19.0327,1.2451
19.0333,1.2451
19.0338,1.2402
19.0344,1.2451
19.0349,1.2402
19.0355,1.2402
19.0360,1.2402
19.0366,1.2451
19.0371,1.2451
19.0377,1.2451
19.0382,1.2451
19.0388,1.2402
19.0393,1.2402
19.0399,1.2451
19.0404,1.2451
19.0410,1.2451
19.0415,1.2451
19.0421,1.2402
19.0426,1.2402
19.0432,1.2451
19.0438,1.2451
19.0444,1.2451
19.0449,1.2402
19.0455,1.2402
19.0461,1.2451
19.0467,1.2451
19.0473,1.2402
19.0478,1.2451
19.0484,1.2402
19.0489,1.2402
19.0495,1.2402
19.0500,1.2451
19.0506,1.2451
19.0512,1.2451
19.0517,1.2402
19.0523,1.2451
19.0529,1.2451
19.0534,1.2451
19.0540,1.2402
19.0545,1.2451
19.0551,1.2451
19.0556,1.2451
19.0562,1.2451
19.0567,1.2402
19.0573,1.2451
19.0578,1.2451
19.0584,1.2451
19.0589,1.2402
19.0595,1.2451
19.0601,1.2402
19.0606,1.2402
19.0612,1.2451
19.0617,1.2451
19.0623,1.2451
19.0629,1.2402
19.0634,1.2451
19.0640,1.2451
19.0646,1.2451
19.0651,1.2451
19.0666,1.2402
19.0672,1.2402
19.0678,1.2451
19.0683,1.2451
19.0690,1.2451
19.0696,1.2402
19.0703,1.2402
19.0709,1.2402
19.0714,1.2451
19.0721,1.2354
19.0726,1.2402
19.0732,1.2451
19.0737,1.2402
19.0743,1.2354
19.0748,1.2451
19.0754,1.2402
19.0759,1.2451
19.0765,1.2451
19.0770,1.2451
19.0776,1.2451
19.0781,1.2402
19.0787,1.2451
19.0792,1.2451
19.0798,1.2402
19.0803,1.2402
19.0809,1.2402
19.0814,1.2402
19.0820,1.2402
19.0825,1.2402
19.0831,1.2402
19.0836,1.2402
19.0842,1.2402
19.0847,1.2402
19.0853,1.2402
19.0858,1.2451
19.0864,1.2354
19.0869,1.2402
19.0875,1.2402
19.0880,1.2451
19.0887,1.2402
19.0893,1.2402
19.0898,1.2402
19.0904,1.2354
19.0909,1.2354
19.0914,1.2402
19.0920,1.2451
19.0925,1.2402
19.0931,1.2354
19.0936,1.2451
19.0942,1.2402
19.0947,1.2402
19.0952,1.2402
19.0958,1.2402
19.0963,1.2402
19.0969,1.2402
19.0974,1.2451
19.0980,1.2402
19.0985,1.2354
19.0990,1.2402
19.0996,1.2402
19.1001,1.2354
19.1007,1.2402
19.1012,1.2402
19.1018,1.2402
19.1023,1.2402
19.1028,1.2354
19.1034,1.2451
19.1039,1.2402
19.1045,1.2402
19.1050,1.2402
19.1056,1.2402
19.1061,1.2402
19.1066,1.2402
19.1072,1.2354
19.1077,1.2402
19.1083,1.2354
19.1088,1.2402
19.1094,1.2402
19.1099,1.2402
19.1104,1.2354
19.1110,1.2402
19.1115,1.2402
19.1121,1.2402
19.1126,1.2402
19.1132,1.2402
19.1137,1.2402
19.1142,1.2402
19.1148,1.2402
19.1153,1.2354
19.1159,1.2402
19.1164,1.2354
19.1169,1.2402
19.1175,1.2402
19.1180,1.2402
19.1186,1.2402
19.1191,1.2402
19.1198,1.2354
19.1204,1.2402
19.1209,1.2354
19.1215,1.2402
19.1220,1.2305
19.1226,1.2305
19.1231,1.2402
19.1236,1.2402
19.1242,1.2402
19.1247,1.2354
19.1253,1.2402
19.1258,1.2354
19.1264,1.2402
19.1269,1.2402
19.1274,1.2354
19.1280,1.2354
19.1285,1.2402
19.1291,1.2402
19.1296,1.2402
19.1302,1.2354
19.1307,1.2402
19.1312,1.2354
19.1318,1.2354
19.1323,1.2354
19.1328,1.2354
19.1334,1.2354
19.1339,1.2354
19.1345,1.2402
19.1350,1.2354
19.1355,1.2354
19.1361,1.2402
19.1366,1.2402
19.1372,1.2402
19.1377,1.2402
19.1382,1.2354
19.1388,1.2402
19.1393,1.2402
19.1399,1.2354
19.1404,1.2354
19.1409,1.2402
19.1415,1.2354
19.1420,1.2354
19.1426,1.2354
19.1431,1.2354
19.1436,1.2354
19.1442,1.2354
19.1447,1.2402
19.1453,1.2354
19.1458,1.2354
19.1463,1.2305
19.1469,1.2402
19.1474,1.2402
19.1480,1.2354
19.1485,1.2354
19.1490,1.2402
19.1496,1.2354
19.1501,1.2354
19.1507,1.2354
19.1512,1.2354
19.1518,1.2354
19.1523,1.2402
19.1528,1.2402
19.1534,1.2402
19.1539,1.2402
19.1545,1.2305
19.1550,1.2354
19.1556,1.2402
19.1561,1.2354
19.1566,1.2354
19.1572,1.2354
19.1577,1.2305
19.1583,1.2354
19.1588,1.2354
19.1594,1.2354
19.1599,1.2354
19.1604,1.2354
19.1610,1.2354
19.1615,1.2354
19.1621,1.2354
19.1626,1.2354
19.1632,1.2354
19.1637,1.2354
19.1642,1.2354
19.1648,1.2354
19.1653,1.2354
19.1659,1.2354
19.1664,1.2354
19.1670,1.2354
19.1675,1.2354
19.1680,1.2354
19.1686,1.2354
19.1691,1.2402
19.1697,1.2354
19.1702,1.2354
19.1708,1.2354
19.1713,1.2354
19.1719,1.2354
19.1724,1.2402
19.1729,1.2354
19.1735,1.2354
19.1740,1.2354
19.1746,1.2354
19.1751,1.2354
19.1757,1.2354
19.1762,1.2354
19.1767,1.2305
19.1773,1.2354
19.1778,1.2354
19.1784,1.2354
19.1789,1.2354
19.1795,1.2354
19.1800,1.2354
19.1805,1.2354
19.1811,1.2354
19.1816,1.2402
19.1822,1.2354
19.1827,1.2354
19.1833,1.2354
19.1838,1.2354
19.1843,1.2354
19.1849,1.2305
19.1854,1.2305
19.1860,1.2354
19.1865,1.2305
19.1871,1.2402
19.1876,1.2354
19.1881,1.2354
19.1888,1.2402
19.1893,1.2354
19.1899,1.2305
19.1904,1.2354
19.1910,1.2354
19.1915,1.2354
19.1921,1.2354
19.1926,1.2354
19.1932,1.2402
19.1937,1.2354
19.1943,1.2354
19.1949,1.2354
19.1954,1.2354
19.1960,1.2354
19.1965,1.2354
19.1971,1.2354
19.1976,1.2354
19.1982,1.2305
19.1987,1.2354
19.1993,1.2305
19.1998,1.2354
19.2004,1.2354
19.2009,1.2402
19.2015,1.2354
19.2020,1.2354
19.2026,1.2305
19.2031,1.2354
19.2036,1.2354
19.2042,1.2354
19.2047,1.2354
19.2053,1.2305
19.2058,1.2354
19.2064,1.2305
19.2069,1.2354
19.2075,1.2305
19.2080,1.2354
19.2086,1.2354
19.2091,1.2354
19.2097,1.2354
19.2102,1.2354
19.2108,1.2354
19.2113,1.2354
19.2119,1.2354
19.2124,1.2354
19.2130,1.2354
19.2135,1.2305
19.2141,1.2354
19.2146,1.2354
19.2152,1.2305
19.2157,1.2354
19.2163,1.2305
19.2168,1.2305
19.2174,1.2354
19.2179,1.2354
19.2185,1.2305
19.2190,1.2305
19.2196,1.2305
19.2201,1.2354
19.2207,1.2354
19.2212,1.2305
19.2218,1.2354
19.2223,1.2354
19.2229,1.2354
19.2234,1.2354
19.2240,1.2354
19.2245,1.2305
19.2251,1.2354
19.2256,1.2305
19.2262,1.2354
19.2267,1.2354
19.2273,1.2354
19.2278,1.2305
19.2284,1.2354
19.2289,1.2354
19.2295,1.2354
19.2300,1.2354
19.2306,1.2354
19.2311,1.2354
19.2317,1.2354
19.2322,1.2305
19.2328,1.2354
19.2333,1.2354
19.2339,1.2354
19.2344,1.2305
19.2350,1.2305
19.2355,1.2305
19.2361,1.2354
19.2366,1.2305
19.2372,1.2354
19.2377,1.2354
19.2383,1.2305
19.2388,1.2305
19.2394,1.2354
19.2399,1.2305
19.2405,1.2305
19.2410,1.2354
19.2416,1.2256
19.2421,1.2305
19.2427,1.2305
19.2432,1.2305
19.2438,1.2256
19.2443,1.2354
19.2448,1.2354
19.2454,1.2305
19.2459,1.2305
19.2465,1.2305
19.2470,1.2354
19.2476,1.2305
19.2481,1.2305
19.2487,1.2305
19.2492,1.2354
19.2498,1.2305
19.2503,1.2354
19.2509,1.2354
19.2514,1.2305
19.2520,1.2305
19.2525,1.2305
19.2531,1.2305
19.2536,1.2354
19.2542,1.2354
19.2547,1.2305
19.2553,1.2305
19.2558,1.2305
19.2564,1.2305
19.2569,1.2305
19.2575,1.2305
19.2580,1.2354
19.2586,1.2305
19.2591,1.2305
19.2597,1.2305
19.2602,1.2305
19.2608,1.2305
19.2613,1.2305
19.2619,1.2305
19.2624,1.2305
19.2630,1.2305
19.2635,1.2305
19.2641,1.2305
19.2646,1.2305
19.2652,1.2305
19.2657,1.2305
19.2663,1.2256
19.2668,1.2305
19.2674,1.2256
19.2679,1.2305
19.2685,1.2354
19.2690,1.2305
19.2696,1.2305
19.2701,1.2305
19.2707,1.2256
19.2712,1.2305
19.2718,1.2305
19.2723,1.2305
19.2729,1.2305
19.2734,1.2305
19.2740,1.2305
19.2745,1.2305
19.2751,1.2305
19.2756,1.2305
19.2762,1.2354
19.2767,1.2256
19.2773,1.2305
19.2778,1.2305
19.2784,1.2354
19.2789,1.2305
19.2795,1.2305
19.2800,1.2354
19.2806,1.2305
19.2811,1.2305
19.2817,1.2354
19.2822,1.2256
19.2828,1.2354
19.2833,1.2256
19.2839,1.2256
19.2844,1.2305
19.2850,1.2305
19.2855,1.2305
19.2861,1.2256
19.2866,1.2354
19.2872,1.2305
19.2877,1.2305
19.2883,1.2256
19.2888,1.2305
19.2894,1.2305
19.2899,1.2256
19.2905,1.2256
19.2910,1.2305
19.2916,1.2305
19.2921,1.2305
19.2927,1.2305
19.2932,1.2256
19.2938,1.2305
19.2943,1.2305
19.2949,1.2256
19.2954,1.2305
19.2960,1.2305
19.2965,1.2305
19.2971,1.2305
19.2976,1.2305
19.2982,1.2256
19.2987,1.2354
19.2993,1.2305
19.2998,1.2305
19.3004,1.2305
19.3009,1.2305
19.3015,1.2305
19.3020,1.2305
19.3026,1.2305
19.3031,1.2256
19.3037,1.2305
19.3042,1.2305
19.3048,1.2305
19.3053,1.2305
19.3059,1.2305
19.3064,1.2256
19.3070,1.2256
19.3075,1.2305
19.3081,1.2305
19.3086,1.2256
19.3092,1.2256
19.3097,1.2256
19.3103,1.2305
19.3108,1.2305
19.3114,1.2305
19.3119,1.2256
19.3125,1.2256
19.3130,1.2256
19.3136,1.2256
19.3141,1.2305
19.3147,1.2305
19.3152,1.2256
19.3158,1.2305
19.3163,1.2256
19.3169,1.2256
19.3174,1.2305
19.3180,1.2305
19.3185,1.2305
19.3191,1.2256
19.3196,1.2305
19.3202,1.2305
19.3207,1.2305
19.3213,1.2256
19.3218,1.2305
19.3223,1.2256
19.3229,1.2207
19.3234,1.2305
19.3240,1.2256
19.3245,1.2305
19.3251,1.2256
19.3256,1.2305
19.3262,1.2305
19.3267,1.2305
19.3273,1.2256
19.3278,1.2305
19.3284,1.2305
19.3289,1.2256
19.3295,1.2305
19.3300,1.2256
19.3306,1.2305
19.3311,1.2305
19.3317,1.2256
19.3322,1.2256
19.3328,1.2256
19.3333,1.2305
19.3339,1.2256
19.3345,1.2305
19.3350,1.2256
19.3356,1.2256
19.3361,1.2256
19.3367,1.2256
19.3372,1.2256
19.3378,1.2305
19.3383,1.2305
19.3389,1.2256
19.3394,1.2305
19.3400,1.2207
19.3405,1.2207
19.3411,1.2256
19.3416,1.2305
19.3422,1.2256
19.3427,1.2256
19.3433,1.2256
19.3438,1.2305
19.3444,1.2256
19.3449,1.2256
19.3454,1.2256
19.3460,1.2256
19.3465,1.2256
19.3471,1.2256
19.3476,1.2256
19.3482,1.2305
19.3487,1.2305
19.3493,1.2256
19.3498,1.2256
19.3504,1.2256
19.3509,1.2305
19.3515,1.2256
19.3520,1.2256
19.3526,1.2256
19.3531,1.2305
19.3537,1.2207
19.3542,1.2305
19.3548,1.2256
19.3553,1.2256
19.3559,1.2256
19.3564,1.2256
19.3570,1.2305
19.3575,1.2256
19.3581,1.2256
19.3586,1.2207
19.3592,1.2256
19.3597,1.2256
19.3603,1.2256
19.3608,1.2256
19.3614,1.2256
19.3619,1.2256
19.3625,1.2207
19.3630,1.2305
19.3636,1.2207
19.3641,1.2256
19.3647,1.2256
19.3652,1.2256
19.3658,1.2256
19.3663,1.2256
19.3669,1.2256
19.3674,1.2256
19.3680,1.2256
19.3685,1.2256
19.3691,1.2256
19.3696,1.2256
19.3702,1.2256
19.3708,1.2256
19.3713,1.2256
19.3719,1.2207
19.3724,1.2256
19.3730,1.2256
19.3735,1.2207
19.3740,1.2207
19.3746,1.2256
19.3751,1.2256
19.3757,1.2256
19.3762,1.2256
19.3768,1.2256
19.3773,1.2256
19.3779,1.2256
19.3784,1.2256
19.3790,1.2256
19.3795,1.2256
